Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Eremothecium|s__Eremothecium_cymbalariae,0.000184337,0.000318536,0.000402409,0.000158863,0.000961716,0.000233601,0,0,0,0.000206443,0.000137898,0,0.000193985,0,0.000348626,0.000325984,0,0,0,0.000482913,0,0,0,0.001835614,0.001521695,0.000484733,0.000721537,0.000356643,0.000489144,0.000314806,0.000142303,0.000183892,0.001600229,0,0,0,0.000485355,0,0,0.000301129,0,0,0.000211481,0.000152438,0,0.000252719,0.001712338,0.000234131,0,9.46E-05,0,0.000148158,0,0,0.000243276,0,0.000186793,0.000270426,0.000679306,0.000471954,0,0,0.000131095,0.000134464,0.000343714,0,0,0.001591306,0.000547719,0,0,0.001857422,0,0.000192675,0.000490235,0.00166206,0.000143388,0.000192045,0.000317372,0,0.000444768,0,0.000218751,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Eremothecium|s__Eremothecium_gossypii,0.004219821,0.004073089,0.003254482,0.003373192,0.002137146,0.001005501,0.013834644,0.002073328,0.004525131,0.002879619,0.004351443,0.026895275,0.001599067,0.005905911,0.001795661,0.001806883,0.004277053,0.004196027,0.005610731,0.004051102,0.0088877,0.002341322,0.001986661,0.00105112,0.000678665,0.00023118,0.001389081,0.001622432,0.006177707,0.001429476,0.000937238,0.002185687,0.002122753,0.003363846,0.004162623,0.001049209,0.004667256,0.003203127,0.001396161,0.00677069,0.005760698,0.001782983,0.000966772,0.002838498,0,0.001461808,0.001825836,0.003882319,0.002640541,0.002373603,0.000895022,0.002382538,0.004506471,0.001757442,0.003819433,0.001258917,0.001579248,0.001542429,0.001721806,0.00051264,0.001677766,0.000559914,0.004985581,0.001769043,0.001903906,0.001109333,0.002225589,0.000886681,0.001614756,0.008401794,0.005581599,0.003251581,0.006194917,0.007393897,0.000930615,0.001341663,0.001725595,0.002206281,0.002950382,0.001877795,0.002553447,0.001194207,0.002887513,0.003656366
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Eremothecium|s__Eremothecium_sinecaudum,0.000318853,0,0.000352108,0.001022019,0,0.005012271,0,0.000917355,0.000857902,0.000571689,0.000444337,0,0.002144322,0.000276251,0.000616065,0.002347085,0.000490133,0.000533705,0,0,0.000658348,0,0.000575345,0.000471722,0.000190875,0.000969465,0.000245421,0.000529117,0,0.000860898,0.001967708,0.000509643,0.000611166,0,0.001002194,0,0.000500063,0.001136594,0.001195237,0,0.000424037,0.000424334,0.000287011,0.000141925,0,0.00043111,0.000705661,0.000404408,0.000501369,0.000702622,0.001551651,0.000292311,0.000356721,0.000752076,0.000844515,0.000426342,0,0.000866365,0,0.000117989,0.00081891,0.001841824,0.000560133,0.000747956,0.002705905,0.000680727,0.000442265,0.000198913,0.000296174,0.000345536,0,0.000965859,0.00032983,0.000163774,0.003506425,0.000705875,0.000375774,0.000888765,0.000395735,0.000308224,0.000528162,0.000123539,0.001499439,0.001292553
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kazachstania,0.000448387,0,0.001232377,0.000646043,0.001139811,0.000274228,0,0.00082721,0.005349804,0.00102163,0.000137898,0.000963205,0.000477099,0.001084076,0.000549205,0.000540202,0.001114407,0.000887975,0,0,0,0,0.000634355,0.002153514,0.000381749,0.000514562,0.000643002,0.005256095,0.000172106,0.000803076,0.001118797,0.001513168,0.000326577,0,0.000158241,0.002024529,0.000348083,0,0.000427606,0.000362295,0,0.001366435,0.001807663,0.002496827,0,0.000748248,0.000947461,0.000306499,0.000474629,0.000117104,0.00040987,0.000760811,0,0.000116903,0.000590813,0,0.000883021,0.000570899,0.000726387,0,0.000139814,8.84E-05,0.000484654,0.000361372,0.000987335,0,0.000389954,0.000782167,0.000998065,0,0.000456793,0.000603116,0.003477906,0.000115605,0.000178645,0.000415515,0.000721882,0.000401954,0.000622989,0.00079664,0.000540076,0.001130566,0.000608526,0.000316852
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kazachstania|s__Kazachstania_africana,0,0,0.000628764,0.000232999,0,0,0,0.000456026,0,0.000359952,0,0,0.000267385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142344,0.000271867,0,0.000472209,0.000593747,0.000178638,0,0,0,0,0,0,0,0,0,0.000229686,0,0.00074642,0,0,0.000182584,0.000114937,0.000127013,0.000117104,8.78E-05,0.000208222,0,0,0.000121638,0,0,0.00042567,0.000349742,0,0,0,0,9.66E-05,0.000613294,0,0,0,0.000166344,0,0,0.000166075,0,0,0,0,0.000143388,0.000120586,0.000184154,0,0.00027798,0,0.000258524,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kazachstania|s__Kazachstania_exigua,0.000129534,0,0.000160964,0.000413044,0.000615702,0.000274228,0,0.000371184,0,0.000174683,0,0.000759641,0.000209714,0.001084076,0.000143271,0.000367896,0.00043854,0.000345068,0,0,0,0,0.000634355,0.001758703,0.000381749,0.000514562,0.000225787,0,0,0.000330868,0.000525049,0.001071827,0.000153958,0,0.000158241,0,0,0,0,0,0,0.000988816,0.000367575,0.000998731,0,0.000639231,0.000310886,0.000191562,0.000220602,0,0.000104559,0,0,0,0.000163342,0,0.000632548,0,0.000114339,0,0,0,0.000293971,0.000264726,0.000181966,0,0.000389954,0.000340512,0,0,0.000207866,0.00043704,0.000218798,0,0.000178645,0.00018523,0.000395552,0.000281368,0.000438835,0.00079664,0.000115163,0.001130566,0.000242615,0.000316852
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kazachstania|s__Kazachstania_naganishii,0.000318853,0,0.00044265,0,0.00052411,0,0,0,0.005349804,0.000486994,0.000137898,0.000203564,0,0,0.000405934,0.000172306,0.000675867,0.000542907,0,0,0,0,0,0.000394811,0,0,0.000274871,0.004984228,0.000172106,0,0,0.000262703,0.000172619,0,0,0.002024529,0.000348083,0,0.000427606,0.000362295,0,0.000147933,0.001440088,0.000751676,0,0.000109016,0.000453992,0,0.000127013,0,0.000217482,0.000552589,0,0.000116903,0.000305833,0,0.000250472,0.000145229,0.000262306,0,0.000139814,8.84E-05,0.000190684,0,0.000192075,0,0,0.000441655,0.000831721,0,0.000248927,0,0.003259108,0.000115605,0,0.000230285,0.000182943,0,0,0,0.000146932,0,0.000107387,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kluyveromyces,0.000333799,0,0.000543252,0.000582498,0,0.000782056,0,0.001124157,0,0.000481701,0.000107254,0,0.000550498,0.000606915,0.000830971,0.000493633,0.00043854,0,0,0.000465027,0,0,0,0.000282008,0.000243895,0.000365414,0.000422124,0,0,0.001201402,0.001005936,0.002269752,0.000634493,0,0.000931865,0,0,0.000511713,0,0.000324654,0.000434379,0.000276401,0.000367575,0.001109117,0,0.000277496,0.000794485,0.000170277,0.00039441,0.000409863,0.000501882,0.000508542,0.000625081,0.000300051,0.001115594,0.000474608,0.000798115,0.000455718,0.000279121,0.000760822,0.0013016,0.000471507,0.00108054,0.001252197,0.000175227,0.001487514,0.000665775,0.000471997,0.000125772,0.000830039,0.000351577,0.00054193,0.0006368,0.000120422,0.000565016,0.00010513,0.00122621,0.00119693,0.000207663,0.001057445,0.001203257,0.000445488,0.000441479,0.000407381
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kluyveromyces|s__Kluyveromyces_lactis,0.000184337,0,0.000543252,0.000365385,0,0.00035548,0,0.000381789,0,0.000275258,0.000107254,0,0.000366999,0.00030555,0.00041071,0.000358582,0.000314717,0,0,0,0,0,0,0.000282008,0.000111344,0.000365414,0.000240512,0,0,0.00069707,0.000775307,0.001029795,0.00053652,0,0.00074725,0,0,0.000511713,0,0.000324654,0.000434379,0.000276401,0.000206446,0.000841036,0,0.00016848,0.000631641,0.000170277,0.000243999,0.000265735,0.000363864,0.000392418,0.000503992,0,0.000622091,0.000333834,0.000110378,0.000325513,0.000107613,0.000235977,0.001088551,0.000386783,0.000862049,0.000747956,0.000175227,0.001043781,0.000204488,0.000471997,0.000125772,0.000503281,0.000351577,0.000358373,0.00035922,0.000120422,0.00035729,0,0.000889991,0.000808374,0.000207663,0.000749221,0.000905421,0.000250821,0.000441479,0.000261528
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Kluyveromyces|s__Kluyveromyces_marxianus,0.000149462,0,0,0.000217113,0,0.000426576,0,0.000742368,0,0.000206443,0,0,0.000183499,0.000301365,0.000420261,0.000135051,0.000123823,0,0,0.000465027,0,0,0,0,0.000132552,0,0.000181611,0,0,0.000504332,0.000230629,0.001239957,9.80E-05,0,0.000184615,0,0,0,0,0,0,0,0.000161129,0.00026808,0,0.000109016,0.000162845,0,0.000150411,0.000144128,0.000138017,0.000116124,0.000121089,0.000300051,0.000493503,0.000140773,0.000687737,0.000130205,0.000171508,0.000524845,0.00021305,8.47E-05,0.000218492,0.00050424,0,0.000443733,0.000461287,0,0,0.000326757,0,0.000183557,0.000277579,0,0.000207727,0.00010513,0.000336219,0.000388555,0,0.000308224,0.000297836,0.000194667,0,0.000145852
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Lachancea,0.00402552,0.008292391,0.000633794,0.008483287,0.001709717,0.004636477,0.002159529,0.001166579,0.004733565,0.000555809,0.000740562,0.001484528,0.00142081,0.002352319,0.000792765,0.001392418,0.005592673,0.000887975,0,0.008495689,0.003132463,0.006398174,0.00426837,0.003163615,0.007873579,0.004411068,0.001153477,0.001257019,0.001494606,0.001920959,0.002860783,0.000956238,0.001688871,0.001852966,0.001239556,0,0.000823633,0.002676653,0.003626926,0.000926912,0.000284415,0.006349444,0.003484409,0.008583829,0,0.003230844,0.001658056,0.001306877,0.000765423,0.000567503,0.003237137,0.002158299,0.001292706,0.007092115,0.001205954,0.015259843,0.007246713,0.000746175,0.003816895,0.021998755,0.000542611,0.006895788,0.000810405,0.004618,0.014739265,0.001386666,0.001531282,0.002673528,0.000994008,0.001261959,0.000764743,0.004755,0.001325849,0.002658913,0.000245117,0.003384194,0.005814611,0.000732449,0.001206796,0.002963692,0.001290622,0.021417109,0.001551144,0.001136642
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Lachancea|s__Lachancea_kluyveri,0.003671792,0.001655345,0.000377258,0.007874312,0.000712382,0.003839186,0,0.000779487,0,0.000137629,0.000403479,0.000402163,0.001179639,0.00077434,0.000152822,0.000782362,0.005592673,0.000496898,0,0.008495689,0.003132463,0.005065671,0.004002826,0.000194842,0.006627592,0.004045654,0.000829522,0.000713285,0.001014521,0.000761317,0.002664503,0.000441341,0.001129025,0.001244813,0.000632965,0,0.000485355,0.002676653,0.000757327,0.000479924,0.000284415,0.004858434,0.002452178,0.007474712,0,0.002388446,0.000833963,0.000881184,0.000528108,0.000189168,0.002877455,0.001381472,0.000536718,0.006924554,0.000778483,0.014724904,0.004916048,0.00026041,0.002703774,0.021445429,0.000203063,0.004457213,0.000476709,0.004080144,0.014628064,0.00064543,0.000998662,0.000195542,0.000324574,0.001044121,0.000279722,0.002512982,0.000751097,0.002365084,0.000245117,0.001091353,0.005399282,0.000732449,0.000611235,0.000934156,0.000492422,0.021121365,0.000648298,0.000618615
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Lachancea|s__Lachancea_thermotolerans,0.000353728,0.006637046,0.000256536,0.000608975,0.000997335,0.000797291,0.002159529,0.000387092,0.004733565,0.00041818,0.000337084,0.001082365,0.000241171,0.001577979,0.000639943,0.000610056,0,0.000391077,0,0,0,0.001332503,0.000265544,0.002968773,0.001245987,0.000365414,0.000323955,0.000543734,0.000480086,0.001159642,0.00019628,0.000514897,0.000559847,0.000608153,0.000606591,0,0.000338278,0,0.002869599,0.000446988,0,0.00149101,0.001032231,0.001109117,0,0.000842398,0.000824093,0.000425693,0.000237314,0.000378335,0.000359682,0.000776828,0.000755988,0.000167561,0.000427471,0.000534939,0.002330665,0.000485765,0.001113121,0.000553325,0.000339548,0.002438575,0.000333696,0.000537856,0.000111202,0.000741236,0.00053262,0.002477987,0.000669434,0.000217838,0.000485022,0.002242017,0.000574752,0.000293829,0,0.002292842,0.000415329,0,0.000595562,0.002029536,0.0007982,0.000295744,0.000902845,0.000518027
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Nakaseomyces,0.000288961,0,0,0.000402453,0,0.000157427,0,0,0,0.000259377,0,0,0.000209714,0,0.00044414,0,0.000175416,0,0,0,0,0.002724349,0,0.000328155,0,0.000615238,0.000201245,0,0.000276276,0.000289108,0.000760585,0,0.000209943,0,0.000193406,0,0.000480453,0,0,0,0,0,0,0,0,0.000143703,0.000360232,0.000204333,0.000451232,0.000837742,0.000150564,0.000240256,0.000278177,0.000179251,0.00023285,0,0.000322642,0.000435686,0.000188323,0.008356842,0.000289614,0,0.000119177,0,0.000704277,0.0001664,0,0.000175313,0,0,0,0,0.000146954,0,0.000182799,0,0.000148332,0.000415352,0,0,0.000115163,0,0,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Nakaseomyces|s__[Candida]_glabrata,0.000288961,0,0,0.000402453,0,0.000157427,0,0,0,0.000259377,0,0,0.000209714,0,0.00044414,0,0.000175416,0,0,0,0,0.002724349,0,0.000328155,0,0.000615238,0.000201245,0,0.000276276,0.000289108,0.000760585,0,0.000209943,0,0.000193406,0,0.000480453,0,0,0,0,0,0,0,0,0.000143703,0.000360232,0.000204333,0.000451232,0.000837742,0.000150564,0.000240256,0.000278177,0.000179251,0.00023285,0,0.000322642,0.000435686,0.000188323,0.008356842,0.000289614,0,0.000119177,0,0.000704277,0.0001664,0,0.000175313,0,0,0,0,0.000146954,0,0.000182799,0,0.000148332,0.000415352,0,0,0.000115163,0,0,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma,0.001066165,0.000490859,0.000608643,0.00078902,0.000758178,0.001086754,0,0.001113552,0.001289874,0.001651546,0.000689489,0.006474329,0.003014634,0.001209644,0.00134197,0.002226005,0.002543531,0.001716138,0.001055094,0,0.001194583,0,0.002271874,0.005399168,0.000397656,0.001577246,0.002110618,0.001973228,0.001467432,0.002399593,0.00568231,0.000688281,0.002495984,0.001040512,0.002272519,0.001098467,0.001122691,0.001348167,0.001488894,0.001618567,0.002911376,0.00265501,0.001616323,0.001613739,0.004376147,0.002433043,0.003044705,0.000885441,0.001103011,0.001544868,0.000828105,0.001369459,0.000510537,0.000946914,0.001640375,0.000530917,0.000275944,0.001772792,0.000558242,0.001224639,0.000622505,0.000331528,0.001267251,0.00092444,0.001216478,0.00241532,0.000884529,0.001861019,0.001655327,0.001415948,0.001516655,0.001678235,0.000888254,0.000900755,0.002426247,0.002983698,0.001868982,0.001438102,0.001249896,0.002057988,0.001290622,0.002122619,0.000477275,0.001267406
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_castellii,0.000577921,0.000214098,0.000387319,0.00036009,0,0.000807448,0,0.000519658,0.001289874,0.001413342,0.000423908,0.005823917,0.001336925,0.001209644,0.000768887,0.000880157,0.000737779,0.00137107,0.000438801,0,0.001194583,0,0.002271874,0.000646054,0.000249197,0.001077598,0.001452891,0.001210247,0.000842415,0.00082235,0.001472101,0.000320497,0.001800841,0.000494124,0.001059337,0.001098467,0.000652043,0.000816773,0.000932491,0.001303323,0.001970221,0.001533833,0.001062443,0.000909371,0.002909842,0.001887962,0.000977069,0.000323527,0.000628382,0.000531471,0.000414052,0.000776828,0.00028145,0.000600102,0.000368389,0.000329812,0.000157076,0.000856349,0.000269032,0.000537051,0.000156458,9.95E-05,0.000377395,0.000676522,0.000478504,0.001840484,0.000508842,0.000256227,0.001038637,0.000743655,0.001339584,0.00064682,0.000395142,0.000356448,0.001624422,0.000410509,0.001245988,0.000772645,0.000634744,0.001455765,0.000476538,0.001673387,0.00027841,0.000377204
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Naumovozyma|s__Naumovozyma_dairenensis,0.000488244,0.000276761,0.000221325,0.00042893,0.000758178,0.000279306,0,0.000593895,0,0.000238204,0.000265581,0.000650412,0.001677709,0,0.000573083,0.001345848,0.001805752,0.000345068,0.000616293,0,0,0,0,0.004753113,0.000148458,0.000499648,0.000657728,0.000762982,0.000625017,0.001577242,0.004210209,0.000367784,0.000695143,0.000546387,0.001213182,0,0.000470648,0.000531394,0.000556403,0.000315244,0.000941155,0.001121177,0.00055388,0.000704368,0.001466305,0.000545081,0.002067636,0.000561915,0.000474629,0.001013398,0.000414052,0.000592631,0.000229087,0.000346812,0.001271986,0.000201105,0.000118868,0.000916443,0.00028921,0.000687588,0.000466046,0.00023207,0.000889857,0.000247918,0.000737974,0.000574836,0.000375687,0.001604791,0.000616691,0.000672294,0.000177071,0.001031415,0.000493112,0.000544306,0.000801825,0.002573189,0.000622994,0.000665457,0.000615153,0.000602222,0.000814085,0.000449231,0.000198865,0.000890202
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces,0.000353728,0.000198433,0.000523132,0.001323859,0,0.000929327,0.004802455,0.000779487,0.003081197,0.000942228,0.00074567,0.005009661,0.000508556,0.001377069,0.000448915,0.000577457,0.000314717,0.002236041,0,0,0.001953807,0.00074987,0.002399729,0.016648716,0.001770893,0.000939636,0.004510833,0.00336472,0.001807115,0.001940233,0.004097348,0.005080672,0.001189675,0,0.000202197,0.010497012,0.000725582,0.000856135,0,0,0,0.000373726,0.012265925,0.001272068,0.641126057,0.001075296,0.001450799,0.000800303,0.000581588,0.000635063,0.00067754,0.001453548,0.001079982,0.003183658,0.001271986,0.001653083,0.001350003,0.002018179,0.00127454,0.002327222,0.000925435,0.000655689,0.000651502,0.002672473,0.002004998,0.001195054,0.00026631,0.000997937,0.001732414,0.000165257,0.001008537,0.000948378,0.001067864,0.001276471,0.001179887,0.000430534,0.00077627,0.000933426,0.000282108,0.000663867,0.003200744,0.000819847,0.000882959,0.001227171
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_boulardii_(nom._inval.),0,0,0,0,0,0,0,0,0.000631343,0,0,0.00111712,0,0,0,0,0,0,0,0,0,0,0.000378646,0.003066194,9.01E-05,0,0,0.000523271,0,0,0.000466165,0.001303006,0.000387227,0,0,0.002453079,0,0,0,0,0,0,0.00515612,0,0.209044135,0.000138748,0,0,0,0,0.000158929,0,0,0.000818321,0,0,0,0,0,0.000634697,0,0,0,0.000172282,0.000336975,0,0,0,0,0.000165257,0,0,0,0.000269745,0,0,0,0,0,0,0,0,0,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_cerevisiae,0,0,0,0,0,0,0,0,0.001821531,0.000121749,0,0.002298784,0,0,0,0,0,0,0,0,0,0,0.000909733,0.006275956,0.000217385,0.0003766,0,0.001929379,0,0.00050112,0.00101575,0.001387071,0,0,0,0.003945615,0.000318668,0,0,0,0,0,0.003126905,0,0.183146997,0.000193256,0,0,0.000103616,0,0.000117106,0,0,0.00115734,0.000295407,0,0,0,0,0.000235977,0,0,0,0.00065131,0,0,0,0.00031017,0,0,0,0,0.00030697,0.0003998,0,0,8.90E-05,0,0,0,0,0,0,0
k__Fungi|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Saccharomyces|s__Saccharomyces_eubayanus,0,0,0,0,0,0.000507829,0.004802455,0.00030225,0,0.000169389,0,0,0,0,0,0.000381867,0,0,0,0,0,0,0,0,0,0,0,0,0.000511789,0.001008664,0.000799842,0.000309989,9.80E-05,0,0,0,0,0,0,0,0,0.000210221,0,0.000189233,0,0,0.000113498,0.000200076,0,0.000130616,0.000138017,0,0,0,0.000813237,0.000474608,0,0,0,0,0.00039281,0.000221019,0.000194656,0.000163878,0.000690798,0.0001664,0.00026631,0,0,0,0,0.000677413,0.000205735,0,0,0,0.000291719,0.000656525,0.000282108,0,0,0.000366872,0.000735799,0
