"Taxonomy","CON1","CON2","CON4","CON5","CON3","CON6","CON24","CON25","CON26","CON27","CON28","CON29","CON30","CON31","CON32","CON33","CON34","CON35","CON36","CON37","CON7","CON8","CON9","CON10","CON11","CON12","CON13","CON14","CON15","CON16","CON17","CON18","CON19","CON43","CON44","CON45","CON38","CON39","CON40","CON41","CON42","CON46","CON47","CON20","CON21","CON22","CON23","MI33","MI32","MI38","MI36","MI34","MI35","MI37","MI30","MI27","MI28","MI29","MI31","MI17","MI21","MI20","MI24","MI23","MI26","MI19","MI18","MI15","MI25","MI22","MI14","MI16","MI2","MI1","MI12","MI4","MI11","MI13","MI3","MI8","MI5","MI9","MI7","MI10","MI6"
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_sp017407115",2.78569120427288e-05,8.90080560767707e-06,0,0,0,0,0,0,0.00021946113849686,0,0.00259274032708416,0,0,0.000751025438579599,0,0,0,0,0,0,0,0,0,0,0,0.000837074804048398,0,0,0.00116100392692505,2.07158649626926e-05,0,0,0,0,0,0,0,0,0.000364226350120857,0.000319637356889638,0,0,0,0,0,0,0.000209565988837118,0,0,0,0.000358314269176704,0,0,0.00312207305650952,0,0,0,0,0,0,2.16183963905925e-05,0,0,0,0,0,0.000183649540169805,0,0,0,0.000199858956679144,0.000118078856996664,0,0,4.89004263709676e-06,0.000208659363588941,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_B",2.72378695528904e-05,3.51793745446284e-05,0,1.95639986504048e-05,0.000172029199089392,0,0,0,0.0150077655479776,0,0.000458715596330275,0,0.000436871996505024,0.000943596063856419,0.00106208361494641,0.000558361792471205,3.37310789728886e-05,0,0,5.55911629671293e-05,0,0.000836503415722281,0,0.00160786910053911,0,0,0.000176861466939539,0.000648202710665881,0,4.5198250827693e-05,0,0,0.000609732860790366,0.000408427214866751,0.000185719833189823,0,0.000828366137832922,0.000239705380296218,0.000794675672990961,0.000377753239960481,0,0.000403886816659143,0,0,0,0,0.000118754060341034,0.000309520861706079,0,0,0.000551252721810314,0.000967527362883232,0.000116638837049406,0,0,0,0.000368040685224839,0,0.000456412596987677,0.00972049590464353,0.000393454814308784,0,4.82815781638516e-05,0,3.05435420360424e-05,0.000768750300293086,0.00038142596804498,0,0.00081837409261444,2.09713007748896e-05,0.00053105379917601,0.000865911617975538,0,0.000826178041367915,1.88809979599014e-05,0.000417318727177882,8.37750918035381e-05,3.3573476953207e-05,0,0.000136433093211089,0,0.000213142925653083,0.00138666666666667,0.00108195834460373,0
"k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__MGIII",0,0,0,6.73514707636887e-06,0,0,0,0,0.00018569788642042,0.000269855108564786,0.000239329876346231,0,0.000240279598077763,0.000789539563634963,0,0.000129851579644466,0,0.000802701505757307,0,6.86714366064538e-05,0,0,0,0.00085122481793247,0,0.00213073586485047,0.000164228505015286,0.00117855038302887,0.00112685675260372,5.46145530834623e-05,0,0.000479348086602221,0,0,0.00038832328757872,0,0,0,0.000629118241117844,0,0,0,0.000395413206801107,0,0,0,0.000356262181023101,0,0.000299976001919846,3.4333349355563e-05,0.000330751633086188,0,7.98055200864355e-05,0,0.000340531797156559,0,0.000618977516059957,8.16268225738978e-05,0,0,5.40459909764813e-05,0,0,0.000156608580945554,3.5962557558566e-05,0,0.000635709946741633,0,0,2.24692508302388e-05,0.000119915374007486,0,0,0.000649139889646219,4.23803695215052e-05,0,0,0,0,0.000223750272866186,0,0.000146535761386495,0,0,0
"k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__MGIII|f__CG-Epi1",0,0,0,6.73514707636887e-06,0,0,0,0,0.00018569788642042,0.000269855108564786,0.000239329876346231,0,0.000240279598077763,0.000789539563634963,0,0.000129851579644466,0,0.000802701505757307,0,6.86714366064538e-05,0,0,0,0.00085122481793247,0,0.00213073586485047,0.000164228505015286,0.00117855038302887,0.00112685675260372,5.46145530834623e-05,0,0.000479348086602221,0,0,0.00038832328757872,0,0,0,0.000629118241117844,0,0,0,0.000395413206801107,0,0,0,0.000356262181023101,0,0.000299976001919846,3.4333349355563e-05,0.000330751633086188,0,7.98055200864355e-05,0,0.000340531797156559,0,0.000618977516059957,8.16268225738978e-05,0,0,5.40459909764813e-05,0,0,0.000156608580945554,3.5962557558566e-05,0,0.000635709946741633,0,0,2.24692508302388e-05,0.000119915374007486,0,0,0.000649139889646219,4.23803695215052e-05,0,0,0,0,0.000223750272866186,0,0.000146535761386495,0,0,0
"k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__MGIII|f__CG-Epi1|g__CG-Epi1",0,0,0,6.73514707636887e-06,0,0,0,0,0.00018569788642042,0.000269855108564786,0.000239329876346231,0,0.000240279598077763,0.000789539563634963,0,0.000129851579644466,0,0.000802701505757307,0,6.86714366064538e-05,0,0,0,0.00085122481793247,0,0.00213073586485047,0.000164228505015286,0.00117855038302887,0.00112685675260372,5.46145530834623e-05,0,0.000479348086602221,0,0,0.00038832328757872,0,0,0,0.000629118241117844,0,0,0,0.000395413206801107,0,0,0,0.000356262181023101,0,0.000299976001919846,3.4333349355563e-05,0.000330751633086188,0,7.98055200864355e-05,0,0.000340531797156559,0,0.000618977516059957,8.16268225738978e-05,0,0,5.40459909764813e-05,0,0,0.000156608580945554,3.5962557558566e-05,0,0.000635709946741633,0,0,2.24692508302388e-05,0.000119915374007486,0,0,0.000649139889646219,4.23803695215052e-05,0,0,0,0,0.000147347740667976,0,0.000146535761386495,0,0,0
"k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomethylophilaceae|g__Methanomethylophilus",6.87137163720643e-05,0,0,3.52793418285988e-06,0.000154826279180453,0,5.15907136715391e-05,0,0,0,0,0.0015211901791962,0.000830056793359546,0,0.00144829583856329,0,0,0.000276793622674934,0,0,0.000820209973753281,0,0.00468650808469323,0,0.00356455810795519,0,0,0.00194460813199764,0,0,0.00202657059220896,0.000599185108252776,0,0,0.000793530196356515,0.00867427405139623,0,0,0.00344359458296083,0.000987970012204336,0.00153443597364001,0.000475160960775463,0,0,0,0,0,0.00445710040856754,0,0,0,0,0,0.000535212523973061,0,0,0,0,0.000456412596987677,0,0.000224831322462162,0,0.000812739899091502,0,1.62570465675709e-05,0,0,0,0,0,6.85230708614206e-05,0,0,0.00283261042754714,0,0,8.37750918035381e-05,0,0,0,0.0002613866562112,0,0,0,0
"k__Archaea|p__Aenigmatarchaeota|c__Aenigmatarchaeia|o__GW2011-AR5",1.23808497967684e-05,0,0.000753758876502559,0,0,0,0,0,0,0,0,0.000912714107517722,0.000917431192660551,0,0.0016735863023398,0,4.42720411519163e-05,0,0.000653423941453215,0,0,0,0,0,0.00118818603598506,0,0,0.00129640542133176,0.000375618917534574,5.08480321811546e-05,0,0,0.000609732860790366,0.000612640822300126,0,0.000463864922534558,0,0,0,0.000842680304527227,0,0.000522677056853009,0,0,0,0.000884353741496599,8.38263955348473e-05,0,0.000659947204223662,0,0.000523690085719798,0,6.13888616049504e-05,0,0,5.47877444511755e-05,0.0019071199143469,0,0.000760687661646128,0,0,0,0,0,0,0,0,0,0,0,3.14064074781511e-05,0,2.31992007102049e-05,0,0,0,0,0,0,5.45732372844357e-05,0.000392079984316801,0,0.00131047619047619,0.000618261911202133,0.0163290540786268
"k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__Helarchaeales|f__HEL-GB-A|g__JABXJT01|s__JABXJT01_sp016840125",2.9714039512244e-05,0,0,6.41442578701797e-06,0,0,0,0,0,0.000415161705484286,0.00033905065815716,0,0.000873743993010048,0,0,0.000454480528755632,2.10819243580554e-05,0,0.00191671022826276,6.21312997867915e-05,0,0.000298751219900815,0,0,0,0,0.000151595543091033,0.00276959340011785,0,0.000107345845715771,0.000788110785859041,0.000559239434369258,0,0.000714747626016814,0.000506508635972243,0,0,0,0.0019866891824774,0,0.000274583279493475,0.00175809555486921,0,0,0.000500075011251688,0.00115646258503401,0,0,0,3.66222393126006e-05,0,0,0.000141194381691386,0,0,1.72190053989409e-05,0.0015725374732334,0,0,0.000669280045893489,0,0,0.000358088371381899,0,1.97055109909951e-05,0,0.000183649540169805,0,0,1.57284755811672e-05,0,0.000255837523492773,1.46928271164631e-05,0,0,0,0,0,0,5.45732372844357e-05,0,0,0,0,0
"k__Archaea|p__Halobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoculleaceae",0,0,0,0,0.000286715331815654,0,0,0.000673015445704479,0,0,0,0,0,0.000885824876273373,0.000386212223616877,0,5.69211957667496e-05,0.000387511071744907,0,0,0,0.000318667967894202,0.00718846857612308,0.00260096472146032,0,0,0.000404254781576088,0,0.00105856240396107,0,0.00135104706147264,0.00551250299592554,0,0.000374391613627855,0,0,0.000270119392771605,0,0.000960233104864077,0.000290579415354216,0.000468406770900633,0.000712741441163194,0,0.000283078955438654,0,0,0,0.000866658412777021,0.000749940004799616,0,0.000413439541357735,0,0,0,0,0,0,0.000188762027202139,0,0,2.81039153077703e-05,6.52155128140331e-06,0,5.42106626349996e-05,1.13306688198222e-05,0,0,0,0.00136041407603439,3.66997763560567e-05,0,0.000324716856740827,1.85593605681639e-05,0.000501608096544805,3.93920101321683e-06,0,7.91209200366749e-05,0,0.00021636932276402,0,0.000496634646801281,0.00017317862709313,0.000152380952380952,0,0.000400043641124486
"k__Archaea|p__Halobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanomicrobiaceae",0,0,0,3.84865547221078e-06,0,0.00136448916936722,0,0,0.00028698764264974,0.000747291069871715,0.00702034303948943,0.000547628464510633,0,0.000924339001328737,0,0.000233732843360039,0.000227684783066998,0,0,0,0,0.000577585691808242,0.0131259569065312,0,0.00237637207197013,0,0,0,0,0,0.0044659611198679,0,0,0,0.000320788802782421,0,0,0.000246969179699133,0,0,0,0,0.000826773068765951,0,0.0102015302295344,0,0.00030736345029444,0.00145474805001857,0,0.00013962228737929,0,0,6.75277477654454e-05,0,0,0,0.000886643468950749,0.000357117348760803,0,0,0.000185918208959096,0,0.000651801305211996,0,1.52717710180212e-05,0,0,0,0,1.57284755811672e-05,6.85230708614206e-05,0.000236157713993329,0,0.00044259537930424,2.85252487163978e-06,0,0,0,0.000688447845158245,0,0,0.000133214328533177,0,0.000386413694501333,0
"k__Archaea|p__Halobacteriota|c__Methanomicrobia|o__Methanomicrobiales|f__Methanoregulaceae|g__Methanoregula",2.72378695528904e-05,9.32465349375693e-06,0.000555401277422938,0,0.000200700732270957,0.000596964011598158,0,0,0,0,0.00137614678899083,0.00139949496486051,0.000917431192660551,0.000500683625719733,0.00318625084483924,0,9.27604671754438e-05,0,0,0,0,0,0,0.000614773479617895,0.0011316057485572,0,0,0.00206246317030053,0.00143418132149565,0,0,0,0.00072405777218856,0,0.000337672423981496,0,0,0,0,0.000784564421456384,0.00137291639746737,0.00076025753724074,0.000647039792947266,0.000283078955438654,0,0,0.000356262181023101,0,0,5.49333589689009e-05,0,0,0,0,0,0,0,0,0.00319488817891374,0.000414316218886446,0,0,4.82815781638516e-05,0,6.4042910720734e-06,0,0.000268410866402023,0.000221879975984756,0.000127538819628224,3.74487513837314e-05,0.000122770501960045,0.000275517332992217,2.3972507400545e-05,0.000324569944823109,1.63001421236559e-06,0,0.000102391778870991,0,0.000531088337693503,0,0.000339802653074561,0,0.00128,0.002318482167008,0.000690984471033204
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobacterium_D",0,0,0.000595072797238862,0,0,0,0.00011006018916595,0.00111047548541239,0.00094537105814032,0,0,0.000547628464510633,0.000895587592835299,0.00125170906429933,0,0,2.31901167938609e-05,0.000304472984942427,0,0,0,0,0,0.000614773479617895,0,0,0,0.00159104301708898,0,0.00015066083609231,0,0,0.00552570405091269,0.0033014533201729,0.00038832328757872,0.00055663790704147,0,0.000174331185669977,0.00407271282407867,0,0,0,0,0.000613337736783751,0.000550082512376857,0,0,0.000557137551070942,0.000659947204223662,0,0.00113006807971114,0,0,0,0,1.72190053989409e-05,0,0.000112236881039109,0,0,0.000410749531421258,0,0.000100586621174691,0,0,0,0.00129967366889401,0,0,1.87243756918657e-05,3.71166633832695e-05,0,2.55191207812254e-05,0.000383582662063675,0,0,0,0,0.00206534353547473,7.09452084697664e-05,0,0,0,0,0.000800087282248973
"k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter_A|s__Methanobrevibacter_A_oralis",6.99518013517412e-05,5.04378984435034e-05,0.000714087356686635,3.59207844073006e-05,0,0,0.000292347377472055,0,0.00079343642379634,0,0,0.000395509446591013,0.000611620795107034,0.000789539563634963,0,0.000220747685395593,0,0.000442869796279894,0,0,0,0,0,0,0,0.000760977094589453,0,0,0,8.09801993996166e-05,0,0,0,0.000987032435927981,0.00138445693832413,0.000510251414788014,0.000306135311807819,0.00114041650625776,0,0.000610216772243854,0.000355343067579791,0.00206695017937326,0.00201301268916927,0,0,0,0,0.00516899839049152,0,0,0,0,0.00321063746193891,0,0.000936462442180539,0,0.000200749464668094,0,0,0,0.000155652454012266,1.46734903831574e-05,0,0,0,0.000528515831451497,0,0,0,0.000124329854593988,0,0.000137758666496108,0,0,4.63195705347221e-05,0,0,0,0,0.00100960488976206,0.00020910932496896,0,0.000228571428571429,0,0
"k__Archaea|p__Thermoplasmatota|c__E2",1.54760622459604e-05,0,0.00234061966913952,2.08468838078084e-05,0,0.00144976974245267,9.63026655202064e-05,0.00124507857455329,0.00290363967857384,0.00184746958940507,0.00231352213801356,0.00142991876844443,0.00194408038444736,0.00111690962660556,0.00218853593382897,0.000714183688044565,6.11375806383607e-05,0.00152236492471213,0.00474821397456003,0,0.00226377952755906,0,0.000205384816460659,0.00335760900406696,0,0,0,0.00300530347672363,0.00252689089977804,5.27312926323085e-05,0.00123845980634992,0.00255652312854518,0,0.00268881249787277,0,0,0.00036015919036214,0.000268760577907881,0.00337737161021158,0,0.000888357668949477,0,0.00589525144685287,0.00186360312330448,0.000600090013502025,0.000816326530612245,0.000237508120682067,0.000680945895753374,0.000809935205183585,0,0.000882004354896502,0,0.000325360966506237,0.000713616698630748,0.000822951843128352,0,0.00359676124197002,5.10167641086861e-05,0.00167351285562148,0,9.94446233967257e-05,5.43462606783609e-06,0.000450628062862615,6.62574765538884e-05,5.46827930000113e-05,0.00158554749435449,0.000197776427875175,0,0.000616437628203084,0,0.000296933307066156,0,1.31462137357828e-05,0,1.4398458875896e-05,0.000327893285639764,0.000511958894354955,0,0.00051141839926041,6.54878847413229e-05,0.00103247729203424,0.000146535761386495,0.00100571428571429,0.00316859229491093,0.00756446157762665
"k__Archaea|p__Thermoplasmatota|c__E2|o__DHVEG-1",1.54760622459604e-05,0,0.00182488991153251,5.45226191896528e-06,0,0.00144976974245267,9.63026655202064e-05,0.00124507857455329,0.0027010601661152,0.00151534022501764,0.00231352213801356,0.00142991876844443,0,0.00111690962660556,0.00218853593382897,0.000493436002648972,6.11375806383607e-05,0.0012455713020372,0.00230876459313469,0,0.00226377952755906,0,0.000205384816460659,0.00335760900406696,0,0,0,0.00300530347672363,0.000717090660747823,5.27312926323085e-05,0.00123845980634992,0.000838859151553887,0,0.00268881249787277,0,0,0,0,0,0,0.000468406770900633,0,0.00589525144685287,0.00186360312330448,0.000600090013502025,0.000816326530612245,0.000237508120682067,0.000680945895753374,0,0,0.000882004354896502,0,7.36666339259405e-05,0,0.000822951843128352,0,0.000552061027837259,5.10167641086861e-05,0.0012171002586338,0,2.5942075668711e-05,5.43462606783609e-06,0.000450628062862615,6.62574765538884e-05,4.77858641531631e-05,0.00091289098159804,0.000197776427875175,0,0.000616437628203084,0,0.000111349990149809,0,1.31462137357828e-05,0,1.4398458875896e-05,0.000327893285639764,0.000465417176686323,0,0.00051141839926041,6.54878847413229e-05,0.00103247729203424,0.000146535761386495,0.00100571428571429,0.00316859229491093,0.00756446157762665
"k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__RBG-16-68-12",0,0,0,0,5.73430663631307e-05,0,0,0,0.00070902829360524,0,0,0,0,0,0,0,0,0,0,0,0.00131233595800525,0,0.000877553306695545,0,0,0,0,0,0,2.63656463161542e-05,0,0,0.00129568232917953,0,0,0.000649410891548381,0.000414183068916461,0.000116220790446651,0,0,0,0,0,0.000235899129532212,0,0,0,0,0,0,0,0,0.000190305470975346,0,0,0,0,0,0.000988893960139966,0,8.43117459233109e-05,0,0,0,8.37484217117291e-06,0,0,0,0,1.27325754704687e-05,3.71166633832695e-05,0,8.50637359374178e-06,0,0,0,8.84292635704013e-05,0,0,0,0.000483565313990721,0,0.000182857142857143,0,0.00116376331963487
"k__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae",3.52854219207898e-05,0,0.0032927361447217,8.01803223377246e-06,0,0.000724884871226335,9.63026655202064e-05,0.000437460039707911,0.000844081301911,0.00529331174492465,0.00133625847626645,0.00225136146521038,0.00259938837920489,0.00127096612682701,0.000675871391329536,0.000428510212826739,9.48686596112493e-05,0.00049822852081488,0.00309287332287855,0.00031719663575362,0,0.000956003903682607,0.000765525224989731,0,0.00322507638338803,0,0,0.0041838538597525,0.00160491719310227,0,0.00146363431659536,0.00127826156427259,0,0,0.000287021560384271,0.000927729845069116,0.000270119392771605,0.000108956991043735,0,0.000523042947637589,0.00113063703320842,0.000356370720581597,0.00136597289622201,0.000896416692222406,0.00285042756413462,0.00231292517006803,0.000167652791069695,0,0,2.74666794844504e-05,0.00107494280753011,0.0032049343895507,0,0.00272066366352973,0.0041998921649309,0,0.000418228051391863,0,0.000988893960139966,0.00261337922682219,0.000164299812568503,1.08692521356722e-05,5.63285078578268e-05,2.61014301575924e-05,7.38956662162315e-05,0.00139335991928122,0.00100300902708124,0.00104414106345767,0.000233821169318411,7.48975027674627e-06,0.000750898651523068,0.00123982799846497,0,0.00156383700687498,4.57762324639336e-05,0.000193755123332588,0.000223400244809435,3.3573476953207e-05,0.00320619996459411,0.000191006330495525,0.000718813304580801,0.00017317862709313,0.00109714285714286,0.0010433169751536,0
"k__Archaea|p__Thermoproteota|c__Thermoprotei",6.80946738822259e-06,0,0.000714087356686635,1.09045238379306e-05,0,0,0,0,0.0018569788642042,0.000207580852742143,0.000897487036298365,0.000517204660926709,0.00100480559196156,0.000558454813302779,0,0.000142836737608913,0,0.00049822852081488,0.0027443805541035,0.000255065335966828,0.0031496062992126,0,0,0,0.00107502546112934,0,0.000783243639303671,0.00424278137890395,0,0.000141244533836541,0.000863168955940854,0,0,0.000714747626016814,0,0.00088134335281566,0,0,0.000827787159365584,0.0014819550183065,0.00213205840547874,0.000261338528426504,0.00136597289622201,0,0.000650097514627194,0.00836734693877551,0.00199087689395262,0,0,0,0.00129544389625424,0.00214670133639717,9.20832924074256e-05,0.000892020873288435,0,2.34804619076466e-05,0.00128814239828694,0,0.0011790658755515,0.00111546674315581,7.56643873670739e-05,2.28254294849116e-05,0.000382229160463825,8.0312092792592e-05,8.02999572883049e-05,0.00158554749435449,0,0,0.000371988223915654,1.34815504981433e-05,0,0.00160390447420469,0,0.000855684399988197,2.17335228315412e-06,0,0,0,0.000314719014929483,0.000191006330495525,0.00028752532183232,0,0.00198095238095238,0.00216391668920747,0.00149107175328218
"k__Archaea|p__Thermoproteota|c__Thermoprotei|o__Thermofilales",0,0,0,0,0,0,0,0,0,0.000207580852742143,0,0.000517204660926709,0,0,0,0.000142836737608913,0,0,0,3.27006840983113e-05,0.0031496062992126,0,0,0,0,0,0.000391621819651836,0.00229817324690631,0,0,0,0,0,0,0,0,0,0,0,0,0.000371495025197054,0,0.000431359861964844,0,0,0.00448979591836735,0,0,0,0,0.000937129627077534,0,9.20832924074256e-05,0,0,0,0,0,0,0,5.40459909764813e-05,0,0,0,1.42864954684714e-05,0,0,0,0.00024444940428743,0,0,0,0,0,0,0,0,0,0,5.45732372844357e-05,0.00028752532183232,0,0.000533333333333333,0,0
"k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__AMARA-1",0,0,0.000872773435950331,0,0,0,0,0.000403809267422687,0,0,0,0,0,0,0,0,7.8003120124805e-05,0,0.000566300749259453,6.54013681966227e-05,0,0.000258917723914039,0,0.00156057883287619,0,0,0,0,0,0,0,0,0.00137189893677832,0,0.000725995711560215,0.000834956860562204,0.000702310421206173,0,0,0,0.000419950898048844,0.000285096576465278,0,0.000235899129532212,0,0,6.98553296123728e-05,0,0,0,0.000413439541357735,0.00090705690270303,0.000104361064728416,0.00120422817893939,0,0,0.000552061027837259,0,0,0,0,0,0,8.83433020718512e-05,0,0,0.000169522652464436,0,0,9.73667535977015e-06,3.42615354307103e-05,0,4.94916281817704e-05,0.000560620813785371,4.2108700486111e-06,0,5.58500612023587e-05,2.79778974610058e-05,0.00165227482837979,0,0,0.00464918006580788,0,0,0.00127286613085064
"k__Archaea|p__Asgardarchaeota|c__Lokiarchaeia|o__CR-4|f__AMARA-1|g__AMARA-1",0,0,0.000872773435950331,0,0,0,0,0.000403809267422687,0,0,0,0,0,0,0,0,0,0,0.000566300749259453,0,0,0,0,0.00156057883287619,0,0,0,0,0,0,0,0,0.00137189893677832,0,0.000725995711560215,0,0,0,0,0,0.000258431321876211,0.000285096576465278,0,0.000235899129532212,0,0,0,0,0,0,0.000413439541357735,0.00090705690270303,0,0.00120422817893939,0,0,0.000234207708779443,0,0,0,0,0,0,8.83433020718512e-05,0,0,0.000169522652464436,0,0,0,3.42615354307103e-05,0,3.47988010653073e-05,0,4.2108700486111e-06,0,0,2.79778974610058e-05,0.00165227482837979,0,0,0,0,0,0
"k__Archaea|p__Halobacteriota|c__Halobacteria|o__Halobacteriales|f__Natrialbaceae",4.45710592683661e-05,1.14438929241562e-05,0.0013091601539255,6.41442578701797e-06,0.000194966425634644,0,0.000189165950128977,0.000538412356563583,0.00069214666756702,0,0.0019744714798564,0.00179500441145152,0.000393184796854522,0.000577711875830461,0,0.000129851579644466,8.43276974322216e-05,0.000719663418954827,0,0.000101372120704765,0.0176181102362205,0,0.00746853878038762,0,0,0,0.000202127390788044,0.00824985268120212,0.000341471743213249,0,0.00138857614651355,0.00966685307981146,0.0017910902785717,0,0,0.000649410891548381,0.000342151230844033,0.000733643739694485,0.00039733783649548,0.000406811181495903,0.000306887194728001,0,0,0,0.00130019502925439,0,0,0.00201188560108951,0,2.74666794844504e-05,0,0,0.000497249779000098,0.00178404174657687,0.000283776497630466,0,0.000250936830835118,0.000188762027202139,0,0.000987984829652293,0,0,0.000366135301075874,0,2.95582664864926e-05,0,0.000452060406571828,0,0.000595181158265047,5.24282519372239e-05,8.27987106242166e-05,0.000570714475483877,3.63454144459876e-05,0.00457348558614381,5.97671877867382e-06,0,7.91209200366749e-05,0,0.0148114636401188,0,0.00160752793569888,0,0.000487619047619048,0.000386413694501333,0.00938284176455613
"k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales",1.91903171849909e-05,1.65300675571146e-05,0.000991787995398104,1.15459664166324e-05,0.00028098102517934,0.00818693501620331,0.000154772141014617,0.00615809132819598,0.0009284894321021,0.00163988873666293,0.00414838452333466,0.00170373300069975,0.000349497597204019,0.00194496331529588,0,0.00176598148316474,0.000354176329215331,0.00420726306465899,0.005488761108207,0.000506860603523826,0.00597112860892388,0.000597502439801629,0.00130699428656783,0,0,0.0048702534053725,0.000429520705424594,0.00159104301708898,0.00385863069830971,0.00024294059819885,0,0.00199728369417592,0.0018291985823711,0.00132738844831694,0.000793530196356515,0,0.000630278583133745,0.000167067386267061,0.00182113175060428,0.00305108386121927,0.00411874919240212,0.00261338528426504,0,0.000896416692222406,0.00130019502925439,0.0036734693877551,0.000558842636898982,0.00222855020428377,0.000989920806335493,0.000109866717937802,0.00181913398197404,0.00190481949567636,0.000220999901777821,0.00677935863699211,0.000595930645023979,3.60033749250582e-05,0.00227516059957173,0.00106114869346067,0.00205385668644455,0,0.000166461652207563,2.33688920916952e-05,0.000144844734491555,0.000176686604143702,5.32048796756867e-05,0.0018738288569644,0.00228855580826988,0.00155315983189329,0.00138167054597243,4.79344017711761e-05,0.000371166633832695,0.0010725496177197,0.000177087232087897,0.00150482428963442,0.000460479014993278,0.000775020493330352,0.000707434108563211,0.000159474015527733,0.00094415704478845,0.000343811394891945,0.001306933281056,0.000679393075519203,0.000914285714285714,0.0026662544920592,0.00123649852711205
"k__Archaea|p__Thermoplasmatota|c__Poseidoniia|o__Poseidoniales|f__Thalassarchaeaceae",0,1.65300675571146e-05,0.00047605823779109,0,0.000206435038907271,0.0055005969640116,0.000154772141014617,0,0.0009284894321021,0.000560468302403786,0.000558436378141205,0.00136907116127658,0.000349497597204019,0.00130948025188238,0,0.00111672358494241,0.000111734199097694,0.0021036315323295,0.00500958355114131,0.000392408209179736,0.00531496062992126,0,0.00097091004145039,0,0,0.000989270222966289,0,0.00159104301708898,0.001365886972853,0.000167610180152695,0,0,0,0,0.000371439666379645,0,0.000630278583133745,0.000167067386267061,0.00115890202311182,0.00183065031673156,0.000371495025197054,0.00076025753724074,0,0.00040102852020476,0,0.00170068027210884,0.000468030708402898,0.00111427510214188,0.000989920806335493,0.000109866717937802,0,0,0.000159611040172871,0.00499531689041524,0,3.60033749250582e-05,0.0008531852248394,0.000846878284204189,0.00148334094020995,0,0.0001167393405092,0,5.23050430108392e-05,0.000134522755427592,1.72423221171207e-05,0,0.000706344385268482,0.00101803753687123,0.000276334109194486,1.79754006641911e-05,0.000111349990149809,0.000688793332480542,0.000156207951448713,0.000737658965507067,1.29042791812276e-05,0.000223563603845294,0.000190821042441392,7.27425333986151e-05,0.000629438029858966,0.000158262388124864,0.00101940795922368,0,0.000700952380952381,0.000618261911202133,0.00123649852711205
"k__Archaea|p__Thermoproteota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrosopumilaceae|g__Nitrosarchaeum|s__Nitrosarchaeum_sp002737445",0,0,0,1.63567857568958e-05,0.000172029199089392,0,4.47119518486672e-05,0,0,0,0,0.000517204660926709,0,0,0,0.000168807053537806,0,0,0,4.25108893278047e-05,0.000557742782152231,0,0,0,0,0,0,0,0.000682943486426498,0.000124295189776156,0,0,0,0.000544569619822334,0.000861064681152814,0.00166991372112441,0,9.4429392237904e-05,0,0,0.000597622431838739,0,0,0,0,0.000816326530612245,0,0,0.00143988480921526,0,0,0,7.98055200864355e-05,0,0,0,0,0.000117338557449978,0,0,0.000337246983693244,0,8.04692969397526e-05,0,0,0,0,0,0,1.1983600442794e-05,0,0.000265677428242495,2.47458140908852e-05,0,0,0,6.51584047360852e-05,0,0.000295049076496391,0,0,0,0,0,0
"k__Archaea|p__Aenigmatarchaeota|c__Aenigmatarchaeia|o__Aenigmatarchaeales",0,0,0.000793430396318483,0,0,0,6.19088564058469e-05,0.00245650637682135,0,0,0.000797766254487435,0.000304238035839241,0.000611620795107034,0.00231084750332184,0.00241382639760548,0.000376569580968952,0.00339208162921111,0.000802701505757307,0,5.23210945572981e-05,0.0005249343832021,0,0,0.000614773479617895,0,0.0130127083174796,0.000353722933879077,0,0,0,0,0,0,0,0,0,0,0.00130748389252482,0,0,0.000872205711332213,0.00104535411370602,0,0,0,0,0.000195594922914644,0,0,0,0.000303188996995673,0,0.00160224928788921,0,0,0.000599534460708578,0,0.000454049200567306,0,0,5.18841513374221e-05,0,0,0,0,0,0.000211903315580544,0.000221879975984756,0,0,0.000356890994069899,0,0,0,0,0,0,0,0,0,0,0,0,0,0
