Taxonomy,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella,0,0,0.00413,0.004020001,0.022539989,0.009050001,0.00146,0,0.011690001,0.002700001,0,0,0.009430003,0,0.00852,0.010610002,0,0,0,0,0,0,0,0.109949967,0.04888999,0.056920017,0.001860001,0.061029976,0,0.179080054,0.189670038,0.056550006,0,0.020429994,0.015869998,0.074799955,0,0,0.00216,0.016689992,0,0.033070003,0.003249999,0.036490011,0,0.00265,0.00433,0.011179997,0,0,0,0,0,0,0.010170005,0.00263,0.06722996,0,0,0,0.006350001,0.00151,0.014629999,0.467180187,0,0.009880006,0.009479999,0.016729993,0,0.006069999,0.010209995,0.004359999,0.001620001,0,0.017100002,0.018220002,0.060190018,0.00771,0,0.008039997,0.019900006,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0,0,0.00413,0.004020001,0.013169993,0.009050001,0.00146,0,0.008870001,0.002700001,0,0,0.006120002,0,0.00852,0.010610002,0,0,0,0,0,0,0,0.06559998,0.046249991,0.045060014,0.001860001,0.058239977,0,0.082430025,0.140510028,0.038880004,0,0.011869996,0.013719999,0.073729956,0,0,0.00216,0.014239993,0,0.025620003,0.003249999,0.028720009,0,0,0.00433,0,0,0,0,0,0,0,0,0.00263,0.06722996,0,0,0,0.006350001,0.00151,0.014629999,0.433960174,0,0.000920001,0.009479999,0.015099994,0,0.00264,0.009269995,0.004359999,0.001620001,0,0.015220002,0.018220002,0.060190018,0.00771,0,0.005689998,0.009000003,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales,5.561558332,4.010081203,0.245169975,19.49158585,1.345089327,29.13045291,14.3183457,0.6404,33.73230337,2.813400563,0.021539998,9.793486083,1.313880394,13.9909572,0.16297,0.575760115,0.277899917,4.017040402,0.70734,20.53318795,0.608840061,0.315340032,0.987459704,4.43274867,14.44066711,5.153231546,1.088290326,1.260269496,1.215269635,25.57511767,1.786470357,47.93214479,1.39929028,3.343598997,1.593619841,7.309425614,0.02181,2.981040596,0.740550148,1.402769299,2.38144,3.273330327,3.813919237,10.54435316,0.909699727,1.437149856,56.54629435,0.109929967,0.440970132,0.192600019,4.439079556,3.04184,1.443249567,0.208169875,10.08224504,2.739410274,19.30913841,0.165579967,37.88971106,15.88840841,3.496950699,93.10311862,2.534689747,7.20037288,0.14751003,30.5032083,14.37099856,0.332789867,1.10951,14.67930853,8.07999596,4.790238563,2.811401125,0.042549991,1.465180147,0.241860024,11.18238335,9.92342,4.339396528,44.02302239,15.29891459,10.09222697,33.62952655,4.446369111
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,0.026969992,0.127180038,0,0.078800024,0,6.832390683,0,0.13435,0,0,0,0,0.006160002,0.24979995,0,0.087210017,0.071569979,0,0,14.56654854,0,0,0.6665398,0.081909975,1.127849774,0.506400152,0.537550161,0.003629999,0.183209945,13.97149419,0.653730131,0,0.054500011,0.003249999,0,0.001919999,0,0.406730081,0.00161,0,0.01766,0,1.625999675,0.038140011,0.069649979,0.858569914,33.63178664,0,0.06822002,0,0,0,0,0,0,0.123190012,4.790267126,0.075939985,0,0,0,87.78654756,0,0.97414039,0,0.003910002,0,0,0.00441,0,0,0.009549997,0.046430019,0,0,0,0,0,0.002089998,0,0,4.373018688,18.84607246,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus,0.026969992,0.127180038,0,0.078800024,0,6.832390683,0,0.13435,0,0,0,0,0.006160002,0.24979995,0,0.087210017,0.071569979,0,0,14.56654854,0,0,0.6665398,0.081909975,1.127849774,0.506400152,0.537550161,0.003629999,0.183209945,13.97149419,0.653730131,0,0.054500011,0.003249999,0,0.001919999,0,0.406730081,0.00161,0,0.01766,0,1.625999675,0.038140011,0.069649979,0.858569914,33.63178664,0,0.06822002,0,0,0,0,0,0,0.123190012,4.790267126,0.075939985,0,0,0,87.78654756,0,0.97414039,0,0.003910002,0,0,0.00441,0,0,0.009549997,0.046430019,0,0,0,0,0,0.002089998,0,0,4.373018688,18.84607246,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,0.002119999,0,0,0.078800024,0,0,0,0.00692,0,0,0,0,0,0,0,0.087210017,0,0,0,0.583849942,0,0,0.6665398,0,0,0.002720001,0,0,0,0,0.477780096,0,0,0,0,0,0,0,0.00161,0,0.01766,0,0,0,0.058919982,0.823449918,0,0,0.06822002,0,0,0,0,0,0,0,0,0.014879997,0,0,0,87.78654756,0,0.57538023,0,0,0,0,0.00441,0,0,0.009549997,0,0,0,0,0,0,0,0,0,0,14.51991419,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium,0,0.127180038,0,0,0,0.063500006,0,0.07961,0,0,0,0,0,0,0,0,0,0,0,0.565839943,0,0,0,0.081909975,0,0.03368001,0.087820026,0.003629999,0.059419982,0.059980018,0,0,0.031800006,0.002659999,0,0.001919999,0,0.406730081,0,0,0,0,1.620529676,0.038140011,0,0.032809997,0.00413,0,0,0,0,0,0,0,0,0.123190012,0.569589658,0,0,0,0,0,0,0.39876016,0,0,0,0,0,0,0,0,0.046430019,0,0,0,0,0,0.002089998,0,0,0.009769997,4.32615827,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,3.79985886,3.442961033,0,8.154012446,0.001879999,0.009070001,13.27289602,0.11138,33.66523337,0,0.005079999,7.919216832,0.164340049,10.17742796,0,0,0,3.643490364,0.0019,3.940489606,0.30150003,0.10382001,0.097899971,0.007619998,0,0.078900024,0.014310004,0,0.057989983,0,0.178170036,14.30740143,0.009300002,0.636079809,0.008759999,0.262529842,0,2.176810435,0.045760009,1.046599477,0.63906,2.664690266,0.565529887,8.486712546,0.012789996,0.212219979,2.791149721,0,0.144450043,0.00305,0,1.53293,1.258099623,0.164289901,0.00077,0.0023,1.022429387,0,34.71089264,12.84838872,0.019270004,5.24797105,0.464029954,0,0,3.719762232,0.162009984,0,1.02541,6.469869353,7.266566367,0,0.034950014,0,0.017700002,0.158500016,0,0,0.851649319,35.52273579,0.00155,0,5.143597943,0.159739968
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus,3.79985886,3.442961033,0,8.154012446,0.001879999,0.009070001,13.27289602,0.11138,32.73601327,0,0.005079999,7.919216832,0.164340049,10.17742796,0,0,0,3.643490364,0.0019,3.072069693,0.30150003,0.10382001,0.097899971,0.007619998,0,0.078900024,0.014310004,0,0.057989983,0,0.178170036,14.30740143,0.009300002,0.63308981,0.008759999,0.003609998,0,2.176810435,0.011540002,1.046599477,0.63906,2.664690266,0.565529887,8.486712546,0.012789996,0.212219979,2.791149721,0,0.144450043,0.00305,0,1.53293,1.258099623,0.164289901,0.00077,0.0023,1.022429387,0,34.71089264,12.84838872,0.019270004,5.171451034,0.464029954,0,0,3.719762232,0.162009984,0,1.02541,6.469869353,7.266566367,0,0.034950014,0,0.017700002,0.158500016,0,0,0.851649319,35.52273579,0.00155,0,5.143597943,0.159739968
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_mucosae,3.092229072,0,0,8.098172429,0,0,13.23405603,0,19.65823197,0,0,7.308817076,0,5.272178946,0,0,0,3.081430308,0,0,0.008240001,0,0.097899971,0,0,0,0,0,0.053829984,0,0,3.49823035,0,0.622639813,0,0,0,0,0,0.6001997,0,0.007720001,0.108869978,0.517080155,0,0,0,0,0.031280009,0,0,0.00545,1.158699652,0,0,0,0,0,12.66500367,6.613889339,0,0,0,0,0,0.175260105,0,0,1.02541,0.017699998,0,0,0,0,0.017700002,0,0,0,0,28.32015867,0,0,4.004988398,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_paragasseri,0,0.048640015,0,0,0,0,0.038549988,0,0.089140009,0,0,0,0,0.00155,0,0,0,0,0,0,0,0.049510005,0,0,0,0,0,0,0,0,0,0.118230012,0,0,0,0,0,0,0,0.362759819,0,0,0.00223,0,0,0.00104,0.20017998,0,0,0,0,0.1763,0.03494999,0,0,0,0.271429837,0,0.093839953,0,0,0,0,0,0,1.193100716,0.010099999,0,0,0.023729998,0.002529999,0,0,0,0,0,0,0,0,2.784098886,0,0,0.005319998,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_rogosae,0.002279999,0,0,0,0.001879999,0,0,0,0,0,0.00281,0,0,0,0,0,0,0.008030001,0,0,0.013460001,0,0,0.002819999,0,0,0.014310004,0,0,0,0,0.00401,0.009300002,0,0.008759999,0.003609998,0,0,0,0,0.0087,0.00095,0.00134,0,0,0,0.010409999,0,0,0.00305,0,0.00834,0,0,0,0.0023,0,0,0,0,0.019270004,0,0.00231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001749999,0,0.00155,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,0.018589994,2.964120889,0,0,0,0,0,0,0,0,0,0,0,0.218609956,0,0,0,0.270850027,0,1.229019877,0.279800028,0.047250005,0,0,0,0.06776002,0,0,0,0,0.178170036,9.613920961,0,0.009279997,0,0,0,0.006290001,0,0,0.48691,0,0.423939915,0.321890097,0.005099998,0.208949979,2.078059792,0,0,0,0,0.97069,0,0,0,0,0,0,20.43469978,0,0,0,0,0,0,0,0.062759994,0,0,5.706609429,0.009199995,0,0,0,0,0,0,0,0.223979821,2.046709181,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,1.26776962,0,0,0.237640071,0.018249991,0.041490004,0.005839998,0.00521,0,0.873000175,0,0,0.109280033,0,0,0,0,0,0,0.760889924,0.014450001,0,0,1.916609425,0.00183,0.422370127,0.077510023,0.056379977,0.13374996,0.069180021,0.013200003,0.027980003,0.261200052,0.158479952,1.119129888,0.305649817,0,0.017250003,0.087410017,0.003279998,0,0.012410001,0.297079941,0.005870002,0,0.00153,0.331929967,0,0.002210001,0.011240001,0,0,0,0,0,0,0,0.006279999,0,0,0,0,0,0,0,0,0,0,0,0.006169999,0,0,0.194640078,0,0,0,0,0,0.052709958,0.00048,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella,1.189669643,0,0,0.237640071,0.018249991,0.041490004,0.005839998,0,0,0.873000175,0,0,0,0,0,0,0,0,0,0.760889924,0.014450001,0,0,1.916609425,0.00183,0.414540124,0.077510023,0.056379977,0.126419962,0.064000019,0,0.027980003,0.261200052,0.158479952,1.051759895,0.305649817,0,0,0.077150015,0.003279998,0,0.007280001,0.275149945,0.005870002,0,0.00153,0.331929967,0,0.002210001,0.008870001,0,0,0,0,0,0,0,0.006279999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184500074,0,0,0,0,0,0.052709958,0.00048,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_cibaria,0.783079765,0,0,0,0.018249991,0,0,0,0,0.579960116,0,0,0,0,0,0,0,0,0,0,0.014450001,0,0,1.849719445,0.00183,0.096730029,0.059430018,0.041029984,0.046209986,0,0,0.019970002,0.067900014,0.155269953,0.987449901,0.305649817,0,0,0.057250011,0,0,0.007280001,0.00106,0,0,0,0.006319999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12549005,0,0,0,0,0,0.007639994,0.00048,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae|g__Weissella|s__Weissella_confusa,0.406589878,0,0,0.237640071,0,0.041490004,0.005839998,0,0,0.293040059,0,0,0,0,0,0,0,0,0,0.760889924,0,0,0,0.06688998,0,0.309100093,0.018080005,0.012289995,0.076989977,0.064000019,0,0.008010001,0.193300039,0.003209999,0,0,0,0,0.019900004,0.003279998,0,0,0.256609949,0.005870002,0,0.00153,0.325609967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059010024,0,0,0,0,0,0.045069964,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,0.46695986,0.439940132,0.245169975,11.02113331,1.324959338,22.24750222,1.039609688,0.38946,0.067020007,1.940400388,0.016459998,1.87426925,1.03410031,3.563729287,0.16297,0.488550098,0.206329938,0.373550037,0.70544,1.265259873,0.292890029,0.211520021,0.223019933,2.426609272,13.31098734,4.13430124,0.458920138,1.20025952,0.840319748,11.52913346,0.935710187,33.59580336,1.074290215,2.545789236,0.465729953,6.739325956,0.02181,0.380250076,0.605770121,0.352889824,1.72472,0.59623006,1.325309735,2.013630604,0.822959753,0.364829964,19.79142802,0.109929967,0.226090068,0.178310018,4.439079556,1.50891,0.185149944,0.043879974,10.08147504,2.613920261,13.4964419,0.083359983,3.178818411,3.040019696,3.477680696,0.068600014,2.070659793,6.186672475,0.14751003,26.77953607,14.20898858,0.332789867,0.07969,8.20326918,0.813429593,4.780688566,2.535381014,0.042549991,1.447480145,0.083360008,11.18238335,9.92342,3.432947254,8.4998066,15.29736459,5.719208284,9.639856144,4.286629143
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus,0.239559928,0,0,0,0,0,0,0.0251,0,0,0,0.00027,0.448300134,0,0,0,0,0,0,0,0,0,0,0.021459994,0,0.005510002,0.184240055,0.002429999,0.03276999,0,0.011710002,0,0.688950138,0.086439974,0.00296,0,0,0,0,0,0,0,0,0.005790002,0,0.00111,0,0,0,0.012830001,0,0,0,0,0,0,0.01641999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005880002,0,0,0,0,0,0.169979864,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,0.227399932,0.439940132,0.245169975,11.02113331,1.324959338,22.24750222,1.039609688,0.36436,0.067020007,1.940400388,0.016459998,1.87399925,0.585800176,3.563729287,0.16297,0.488550098,0.206329938,0.373550037,0.70544,1.265259873,0.292890029,0.211520021,0.223019933,2.405149278,13.31098734,4.128791239,0.274680082,1.197829521,0.807549758,11.52913346,0.924000185,33.59580336,0.385340077,2.459349262,0.462769954,6.739325956,0.02181,0.380250076,0.605770121,0.352889824,1.72472,0.59623006,1.325309735,2.007840602,0.822959753,0.363719964,19.79142802,0.109929967,0.226090068,0.165480017,4.439079556,1.50891,0.185149944,0.043879974,10.08147504,2.613920261,13.48002191,0.083359983,3.178818411,3.040019696,3.477680696,0.068600014,2.070659793,6.186672475,0.14751003,26.77953607,14.20898858,0.332789867,0.07969,8.20326918,0.813429593,4.780688566,2.529501012,0.042549991,1.447480145,0.083360008,11.18238335,9.92342,3.26296739,8.4998066,15.29736459,5.719208284,9.639856144,4.286629143
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus_group,0.077549977,0.005110002,0.00159,6.170591851,0.031569984,4.710300471,0.005609998,0.00479,0,0.165020033,0,0.001819999,0.018550006,0,0,0.036210007,0.004509999,0.270820027,0.06134,0.007459999,0.007520001,0,0,0.243209927,0,0.026980008,0,0.001269999,0.00086,0.96646029,0.074510015,0.189410019,0,0.024809993,0.00491,0.002959998,0,0.015960003,0.017830004,0.013169993,0.05105,0.044250004,0.067019987,0.044300013,0.004789999,0.023619998,1.818639818,0.018669994,0,0.006630001,0.178299982,0.96969,0.002549999,0.008319995,0.373210187,0.294620029,1.358079185,0.012869997,0.207319896,0.028239997,0.036700007,0,0.112919989,0.239630096,0,11.14863669,0.748179925,0.007609997,0.02905,0.012769999,0.008729996,0.923929723,0.116160046,0,0.015650002,0.017490002,0.250750075,0.02925,0.051939958,0.268669893,3.345051004,0,0.060369976,0.976989805
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_australis,0,0,0,0.041640012,0.006189997,0.010550001,0,0,0,0.014530003,0,0,0,0,0.00616,0.005470001,0,0,0,0,0,0,0,0.052019984,0.006329999,0.016590005,0,0.031849987,0,0.185350056,0.30156006,0.091560009,0,0.004959999,0.024779998,0.039879976,0,0,0.015110003,0.004009998,0,0.00203,0,0.041920013,0,0,0.006759999,0,0,0,0.00251,0,0,0,0,0.006130001,0,0,0,0,0.077490015,0.038370008,0.00314,0.135260054,0,0.007460004,0,0.018019993,0,0,0.004559998,0.095629971,0,0,0.00079,0,0.116500035,0,0,0,0,0.004559999,0.015819994,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_cristatus,0,0,0,0.028620009,0,0,0,0,0.00307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03463999,0,0.03375001,0,0,0,0.091200027,0.007950002,0.040310004,0,0,0,0.002619998,0,0,0,0,0,0.013480001,0,0.013760004,0,0,0.015389998,0,0,0,0.00114,0,0,0,0.005790003,0.007230001,0.047689971,0,0,0,0,0,0.00093,0.010800004,0,0.008220005,0.024469998,0,0,0,0,0.019609994,0,0,0,0,0,0.00354,0,0,0.026570008,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gordonii,0.005029998,0,0,0.005300002,0.011609994,0.005710001,0.005899998,0,0.00243,0.013400003,0,0,0,0,0,0,0,0.011800001,0.00375,0.008069999,0.006060001,0,0,0.089839973,0,0.223040067,0.002900001,0.005499998,0,0.136690041,0.031720006,0.20421002,0,0.014599996,0,0.023959986,0,0,0.067100013,0.048629976,0.07224,0.018290002,0.003069999,0.03292001,0,0.015059998,0.364209964,0.003129999,0,0,0.041939996,0.04239,0,0,0.081610041,0.146570015,0.177059894,0,0.008179996,0.0019,0.046360009,0,0.014109999,1.747010699,0,1.871071123,0.118829988,0.011209996,0,0.026179997,0.004489998,0.336249899,0.010330004,0,0.220480022,0,0,0.00535,0,0.039829984,0.684680205,0,0,0.294409941
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius,0,0,0,0,0,0.59748006,0,0,0,0,0,0,0,0,0,0,0,0,0.09046,0,0,0,0,0.110069967,11.91399762,2.029180609,0.219120066,0.380149848,0.781509766,0.773640232,0.009550002,0.013510001,0.328860066,0,0,0,0,0.008010002,0,0,0.57302,0,0.530729894,0.002840001,0,0,7.612349239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006119999,0,0,0,0,0,0,0,0.0785,0.001939998,0,0,0,0,0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantis,0,0,0,0.108930033,0.001689999,0.141690014,0,0,0.00233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014789996,0.003899999,0.007770002,0,0.238149905,0,0.143880043,0.039690008,0.038920004,0,0,0.029809997,0.01711999,0,0,0.032140006,0.008069996,0,0.008860001,0,0.012240004,0,0,0.014659999,0,0.00116,0,0.016109998,0,0,0,0.028010014,0.036060004,0.048519971,0,0,0,0.010350002,0.00033,0.008619999,0.033500013,0,0.068230041,0.00217,0.052809979,0,0,0.013509993,0.250119925,0.002550001,0,0.00091,0,0.20121006,0.06668,0,0.009969996,0.039780012,0,0.232839907,0.00101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis,0,0,0,0.089730027,0.022509989,0.014590001,0.00087,0,0.00389,0.00037,0,0,0.001680001,0.00117,0.00828,0,0,0,0,0.00253,0,0,0,0.125729962,0.002899999,0.053690016,0,0.009299996,0,0.547380164,0.237940048,0.140590014,0,0.007389998,0.00348,0.001619999,0,0,0.004230001,0.002509999,0,0.064130006,0.00152,0.040410012,0.027819992,0,0.011829999,0,0,0,0.041049996,0,0,0.005929996,0.148430074,0.026160003,0.042369975,0,0,0,0.00157,0.00038,0.115929988,0.054940022,0,0.024960015,0.034919997,0.044099982,0,0,0.001249999,0.009589997,0.00087,0,0.028530003,0,0.450810135,0,0,0.008219997,0.074990022,0,0,0.012979997
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,0.055609983,0,0,0,0,0.058620006,0.00078,0,0,0,0,0,0,0,0,0,0.007919998,0,0,0,0.018290002,0.015550002,0,0,0,0.181460054,0,0,0,0,0,0,0.025580005,0,0,0,0,0,0,0,0,0,0.059809988,0.037690011,0.037929989,0.020519998,0.770559923,0,0,0,0,0.01064,0.012469996,0.00068,0.046470023,0,0.112699932,0,0,0.029109997,0,0,0,0,0,1.879731128,0.00039,0,0,0.122949988,0,0,0.009770004,0,0,0,0,0,0,0.066789973,0.209250063,0,0,0.15127997
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_oralis,0.006849998,0,0,0.289840087,0.021629989,0.022890002,0.003229999,0,0,0.0003,0,0,0,0,0,0,0,0.014340001,0.00065,0,0,0,0,0.061809981,0.018569996,0.058490018,0,0.019419992,0,0.446760134,0.073450015,0.177720018,0,0.017199995,0.00221,0,0,0,0.024090005,0.014239993,0,0.017830002,0.003819999,0.009320003,0.006709998,0,0.108949989,0.002789999,0,0,0.194119981,0.02892,0,0.002529998,0.051900026,0.063250006,1.098809341,0,0,0.00185,0.071570014,0,0.339949966,0.785390314,0,0.687060412,0.706659929,0.126659949,0.00108,0.007889999,0.012169994,0.036709989,0.006920003,0,0.016720002,0.00264,0.06651002,0.09242,0,0.112819955,0.743290223,0.014719996,0.653879738,0.05078999
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis,0.019199994,0,0,0.409070123,0.071459964,4.530530453,0.083719975,0,0.029530003,0.031280006,0.009079999,0.012869995,0.082700025,0.004259999,0,0.044330009,0.019899994,0,0.13599,0.694789931,0.092670009,0.006850001,0.057099983,0.031619991,0.072979985,1.095060329,0,0.066669973,0,0.979300294,0.011410002,2.330690233,0,0.044019987,0.077909992,0.28288983,0,0.022750005,0.057150011,0,0.0082,0.121460012,0.161929968,0.346630104,0.109109967,0.058109994,1.884769812,0.045799986,0.042470013,0,0.794439921,0.09125,0.002189999,0.011359993,2.424901212,0.985720099,4.865027081,0.008909998,0.032249984,0.646669935,0.360540072,0.00155,0.067689993,2.455570982,0.069950014,3.588562153,4.307749569,0.015009994,0.01721,0.09535999,0.150329925,0.047989986,1.183550473,0,0.20412002,0.014940001,3.553891066,3.39856,0.020169984,4.14878834,1.16644035,1.222539633,8.676946529,1.058069788
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius,0.046499986,0,0.00087,3.361951009,0.887679556,11.75560118,0.923349723,0.14452,0.023920002,1.706840341,0.005299999,0.02380999,0.339120102,3.510559298,0.14738,0.253410051,0.16645995,0.076590008,0.38812,0.39753996,0.157790016,0.132210013,0.16591995,0.997469701,0.058519988,0.13499004,0.028980009,0.282209887,0.008029998,4.914841474,0.032220006,28.68685287,0.030900006,1.712779486,0.314459969,6.295866222,0.02181,0.276250055,0.382870077,0.169499915,0.63509,0.252950025,0.368689926,1.401950421,0.536029839,0.239939976,5.684099432,0.039539988,0.180130054,0.158850016,2.627539737,0.34171,0.16793995,0.015059991,5.686032843,0.955260096,5.592786644,0.061579988,1.285099357,1.721039828,2.686050537,0.003480001,1.287289871,0.026470011,0.077560016,5.063283038,8.225359177,0.052979979,0.00756,0.745059925,0.536269732,2.39842928,0.980650392,0.042549991,0.861400086,0.046500005,6.46833194,6.08015,2.128548297,3.457778617,4.870081461,3.90123883,0,0.386379923
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sanguinis,0,0,0,0,0.017549991,0.029780003,0.002309999,0,0,0.008660002,0,0,0.012550004,0,0,0,0,0,0.00444,0.154869985,0,0,0,0.211549937,0.019169996,0.10165003,0,0.013189995,0,1.293970388,0.083330017,0.070940007,0,0,0.00355,0.052659968,0,0,0,0.021209989,0.00263,0,0,0,0,0,0.022079998,0,0,0,0.006659999,0,0,0,0,0.00192,0.009299994,0,0,0,0.143290029,0,0.026039997,0.027170011,0,0.007820005,0,0,0,0,0,0.03410999,0,0,0.00257,0,0.06506002,0.05005,0,0,0,0.009039997,0,0
