ID,MI35,MI33,MI32,MI38,MI36,MI34,MI37,MI27,MI28,MI29,MI31,MI17,MI21,MI20,MI24,MI23,MI26,MI19,MI18,MI15,MI25,MI22,MI14,MI16,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47
O-Antigen repeat unit biosynthesis,35.731,10.828,28.171,85.478,103.565,9.254,15.089,16.365,8.494,12.266,11.764,28.896,8.92,1.362,8.121,4.173,5.443,11.013,15.677,1.008,7.763,13.918,12.828,13.558,7.549,11.782,114.499,83.915,24.982,34.777,73.998,33.101,15.029,0.638,60.718,14.752,109.035,30.412,9.849,28.047,59.622,24.983,0.142,2.96,53.595,5.234,8.912,33.651,0.133,21.396,35.622,10.308,31.162,27.975,5.284,4.194,8.437,30.546,18.655,17.854,8.274,0,0.366,26.376,3.877,15.114,9.831,16.707,7.526,52.462,5.393,18.642,4.822,11.476,21.826,13.241,5.924,11.201,5.345,2.862,1.448,0.231,4.991,7.915
Olfactory transduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
One carbon pool by folate,1791.909,1739.365,2235.212,2279.462,2208.382,1850.886,2159.281,1538.737,1931.993,2114.023,2186.911,1809.06,1787.492,1614.45,1570.335,2351.18,2036.735,2240.102,1514.241,328.342,1956.463,1830.209,1634.748,1736.599,1644.935,2009.749,1928.934,1991.425,1993.984,1775.88,1872.678,2268.309,1782.922,1837.65,1612.173,1845.897,1621.743,1835.928,1567.265,1966.424,2026.003,2033.23,1748.37,954.894,2167.962,983.717,1594.707,1756.085,1227.88,2288.508,1928.331,2057.357,2320.412,2124.311,1943.249,1821.429,2153.403,1743.125,2295.708,2066.842,1881.649,2074.28,1896.703,1959.902,1792.708,1504.35,2360.17,2239.562,2615.479,1977.271,1657.55,1759.622,1794.854,2000.982,1799.381,2068.021,1772.281,2245.812,2023.764,1656.801,1866.278,2487.363,1818.362,2568.951
Oocyte meiosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Osteoclast differentiation,7.78,13.101,63.351,35.457,46.568,40.134,8.817,20.415,10.588,13.877,27.849,40.149,31.203,0.081,17.456,0.302,1.086,32.57,5.045,0,1.543,4.337,5.481,1.267,29.209,38.107,62.642,125.564,6.169,67.233,43.483,11.016,17.31,0,10.871,3.765,22.702,19.904,35.34,27.488,35.555,34.913,0,16.025,10.262,1.109,13.448,53.578,19.024,14.127,20.876,53.507,4.069,6.983,22.665,4.491,39.945,15.929,17.78,6.147,30.042,0.295,0.148,14.65,9.063,14.944,18.885,5.268,9.601,10.499,17.05,8.993,87.684,34.142,20.771,46.934,16.847,5.543,2.125,86.429,42.161,3.709,3.4,27.084
Other carbon fixation pathways,2309.942,2505.428,2420.004,3000.79,3278.286,2291.032,2653.415,2259.617,2386.747,2669.054,2332.937,2168.46,2336.228,974.993,2561.305,2675.777,2022.251,2225.314,2591.919,705.456,2523.041,2403.698,2404.132,2278.577,2424.242,2732.33,2784.81,2698.144,2849.866,3087.054,3106.32500000001,2373.977,3537.618,2411.037,2211.251,1189.495,3358.835,2982.802,2947.284,2768.961,2539.515,2745.665,2267.283,1947.68,2571.649,1628.849,2529.524,2717.416,2489.314,2893.395,2796.601,3357.323,2431.702,3415.539,2440.71,2734.303,2571.853,2728.921,3321.43899999999,2445.32,2087.102,2829.54,2369.484,3497.456,2585.476,2512.595,2369.13,3099.573,2166.535,3166.796,2707.451,2792.655,1930.663,2834.205,2480.14,3293.48,2270.55,2861.636,2811.106,2368.894,2486.4,2935.895,3053.714,1935.532
Other glycan degradation,603.547,756.382,1147.671,1237.734,1581.234,746.392,961.891,468.021,731.998,676.664,944.001999999999,1109.027,633.783,136.884,450.162,907.013,438.623,967.734,320.696,37.629,600.738,693.703,459.385,519.84,806.939,809.84,1017.195,1814.674,451.211,1271.521,1117.296,962.456,520.277,528.572,573.637,262.276,498.063,638.416,952.578,844.894999999999,915.182,672.143,660.974,430.386,760.89,96.8260000000001,596.900999999999,1003.115,416.192,843.689,2545.231,891.283,636.924,568.572,517.681,600.401,1018.188,592.348,946.809999999999,525.252,532.444,1740.338,971.965,615.124999999999,510.156,610.055,685.946,539.815,496.301,585.651,514.986,422.64,340.428,840.389,1083.596,1037.014,848.976,591.671000000001,464.194,378.184,388.676,324.702,570.709,745.813999999999
Other types of O-glycan biosynthesis,0,0.425,0,0,0,0,0,0,0,0,0,0,0.996,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,4.463,0.405,0,0,0,0,0,0,0,0,0,0.511,0,0,0,0,0,0.825,0,0,0,0,0,0,0,0,0,0,0,0.937,0,0,0,0.021,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062,0,0,0,0,0
Ovarian steroidogenesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Oxidative phosphorylation,2466.808,2979.342,3139.646,3432.837,3683.15,2896.67,4690.52199999999,3898.114,2639.477,2352.876,3263.556,3618.983,2583.831,1109.444,3623.777,4290.245,3916.473,3272.037,3407.551,1410.781,3065.641,3074.769,2605.511,3427.325,3008.969,3321.037,2744.638,3158.409,3172.62,3844.744,3642.999,2606.012,4798.805,3348.01,2434.343,1105.196,4434.663,3627.952,3261.541,3884.363,2966.073,3045.155,2781.92,7720.032,3223.385,6002.113,2611.39,3440.054,8579.01599999999,3446.518,3431.664,3672.072,2760.373,4569.641,3260.021,4718.483,3668.972,4565.675,4632.905,2871.43,2387.034,4297.976,3889.24,2519.1,4587.226,3575.694,2734.105,3092.23,2473.948,2988.675,3762.11,3728.856,2313.342,3666.21399999999,3310.255,3473.85,3871.348,4509.484,4858.501,3056.707,3682.191,3379.042,3823.794,2242.272
Oxytocin signaling pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
PD-L1 expression and PD-1 checkpoint pathway in cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PI3K-Akt signaling pathway,169.55,178.681,172.508,227.336,206.764,143.046,173.042,122.7,187.53,193.775,151.113,164.333,226.079,52.392,218.036,146.571,111.228,169.367,179.305,19.436,170.81,179.049,201.621,178.14,162.522,149.296,180.325,157.636,187.495,161.366,210.405,180.521,221.304,97.463,182.321,57.804,200.081,202.945,77.174,161.357,143.153,197.46,120.835,30.843,196.15,13.432,223.836,165.065,41.472,212.205,153.685,235.493,201.305,221.9,198.232,114.781,151.496,161.885,188.093,138.129,152.574,220.072,247.534,192.321,146.864,188.049,172.35,232.14,95.182,146.304,151.333,220.673,173.498,173.438,183.506,183.614,202.637,195.441,179.973,237.187,155.349,168.06,211.921,144.042
PPAR signaling pathway,75.947,109.558,143.33,174.444,77.374,140.929,177.434,94.034,181.753,99.333,122.801,163.146,83.173,29.413,92.173,52.862,92.736,110.481,97.485,774.559,67.192,107.824,131.535,83.562,132.913,158.037,157.327,227.777,163.616,145.514,185.637,166.104,91.919,131.867,145.426,42.797,122.019,140.019,73.688,125.574,123.878,111.961,68.264,23.805,167.937,4.979,129.765,148.376,31.384,153.125,81.843,142.35,113.389,97.271,106.049,103.239,166.085,136.125,224.439,95.108,85.482,208.575,310.882,124.027,100.27,138.064,125.19,151.45,100.541,116.875,121.497,102.88,112.785,139.699,126.804,113.266,76.372,150.703,187.301,151.874,193.095,122.079,129.071,213.313
Pancreatic secretion,6.932,4.56,15.527,12.433,14.721,13.383,2.064,2.07,5.521,5.734,4.225,31.356,8.042,0.688,34.699,1.885,65.636,8.281,1.606,0.965,8.188,7.427,4.748,8,7.75,3.514,5.621,3.811,1.98,21.353,12.987,9.397,2.657,0.196,2.424,1.775,5.176,70.05,25.104,36.543,17.72,7.075,4.496,450.878,8.199,531.849,1.659,26.133,664.154,9.39,3.241,6.114,4.821,8.126,72.082,4.43,3.866,115.13,3.312,2.165,5.956,19.716,0.74,4.552,249.214,42.583,3.314,50.415,0.671,10.224,4.342,4.29,2.72,6.712,14.628,10.346,0.795,23.445,25.76,3.932,15.847,0.367,3.369,2.219
Pantothenate and CoA biosynthesis,2576.105,2226.267,2539.47,2236.013,2060.581,2155.13,2467.181,2435.031,2395.158,2300.764,2321.551,1667.464,2012.122,802.314,1989.969,2726.544,1898.083,2885.588,1565.403,1487.918,2353.624,2168.853,1994.972,2201.416,2063.531,2197.95,2201.671,2274.175,1850.044,2497.396,2051.013,2329.512,2001.282,1522.442,1787.861,880.527000000001,1728.654,1832.784,1345.41,2195.97,2280.465,2249.512,1788.499,1753.858,2241.556,778.153,1991.236,2296.606,1605.635,2147.881,2315.215,2154.211,2193.812,2135.022,2272.181,1802.984,2185.389,1922.605,2129.748,2178.112,1976.346,2343.834,2582.573,2227.391,1959.449,2277.751,2656.213,1790.026,2659.519,1817.335,1951.732,2093.039,1715.993,2403.081,2052.381,2262.685,2677.476,2301.959,2134.796,1807.654,2297.907,3102.3,1994.817,1995.12
"Parathyroid hormone synthesis, secretion and action",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0,0,0
Parkinson disease,1102.564,1406.573,956.082,1317.467,1425.694,780.335,1125.591,576.927,868.167,1039.565,1077.659,731.468,1154.053,735.344,1313.099,680.401,457.203,873.252,406.867,57.793,701.845,816.569,1548.496,703.175,823.077,869.541,640.616,924.78,1044.179,1924.661,995.808,1054.692,737.863,463.305,871.444,363.503,884.136,1107.515,465.856,996.283,607.16,1070.877,897.389,191.846,1111.012,38.492,1002.28,1073.287,200.631,1050.949,1109.029,1687.228,546.844,1321.264,662.164,903.302,812.774,1067.588,736.717,237.021,682.574,780.562,209.425,863.119,649.095,646.284,982.452,492.227,1118.643,732.43,1086.16,1424.119,859.848,761.154,1043.152,1096.207,565.259,855.23,393.74,1307.435,730.641,409.718,1257.8,907.279
Pathogenic Escherichia coli infection,217.694,162.34,190.186,217.116,155.561,156.032,178.711,147.741,159.029,173.924,173.62,151.534,148.574,73.726,187.149,189.37,161.494,262.249,212.906,238.43,216.818,195.715,186.404,182.318,152.465,158.089,177.972,183.832,216.739,191.781,200.492,263.503,218.592,230.688,169.071,93.501,216.658,181.322,109.719,168.445,235.539,212.075,199.074,72.537,223.54,12.833,213.768,133.827,89.517,213.819,106.277,198.47,219.146,246.037,222.33,139.966,143.631,200.879,194.983,166.448,182.163,224.655,182.51,319.042,150.366,149.753,283.392,285.661,276.675,322.864,168.139,176.268,196.064,193.386,192.418,153.754,144.647,162.025,174.666,240.501,225.302,182.69,192.208,413.339
Pathways in cancer,163.798,186.692,176.232,216.336,247.577,163.285,170.026,130.937,188.461,188.301,153.504,186.469,222.184,51.236,219.744,173.748,141.864,169.764,282.863,75.876,188.231,193.184,200.926,175.572,162.504,150.415,184.481,194.129,217.283,162.365,295.312,198.297,372.378,127.234,191.641,105.064,359.674,230.888,100.68,162.643,158.223,201.731,164.503,31.801,207.302,17.951,214.536,164.573,47.056,226.106,157.302,229.623,205.057,251.356,205.506,125.108,170.509,176.83,275.422,146.895,168.407,254.278,277.194,194.268,159.493,204.068,172.482,263.849,129.573,147.237,169.043,234.148,175.526,179.171,194.382,184.902,206.722,201.112,270.083,252.503,217.9,170.303,251.577,153.694
Pathways of neurodegeneration - multiple diseases,9.301,42.616,17.527,57.646,177.631,72.966,11.847,14.987,16.085,19.697,32.915,62.031,7.194,0.066,3.907,7.077,19.062,15.636,15.574,168.451,16.367,43.008,25.991,14.711,26.154,26.128,34.559,23.298,139.712,20.237,59.677,23.499,33.945,75.736,34.371,4.41,21.137,12.426,52.406,26.996,22.168,13.444,36.107,3.876,15.323,20.384,11.343,28.569,1.254,50.16,148.051,32.216,12.073,20.894,28.66,21.743,27.396,11.565,277.025,27.223,7.386,116.156,41.389,26.84,9.474,17.256,76.339,135.866,5.174,21.448,55.816,42.552,0.559,47.499,16.005,29.498,9.926,22.17,243.112,23.188,111.321,12.459,71.822,216.838
Penicillin and cephalosporin biosynthesis,122.386,143.918,320.647,167.255,193.111,188.828,285.608,102.097,204.431,264.675,133.344,69.262,180.18,31.512,81.786,115.95,102.99,97.344,98.328,5.921,139.982,175.867,122.811,89.64,150.641,203.672,181.766,124.694,121.431,145.034,383.972,128.094,72.74,19.414,138.702,37.357,64.624,84.469,73.072,164.552,138.996,140.841,377.358,8.889,110.413,9.959,142.518,236.248,60.119,166.099,537.57,185.394,99.056,124.595,215.824,82.57,352.902,138.646,163.672,156.818,253.408,105.116,57.218,211.387,63.968,97.858,143.921,125.633,112.243,133.398,104.885,139.899,477.9,227.643,183.074,156.975,89.641,254.675,94.057,169.183,310.125,220.203,92.539,75.927
Pentose and glucuronate interconversions,1042.51,1400.848,1649.904,1636.721,1713.663,1181.26,1533.593,1026.368,1297.164,1379.722,1250.468,1255.672,1468.331,299.641,1071.837,1055.79,974.229999999999,1245.382,1095.78,392.141,1252.119,1163.252,1034.225,1090.158,1070.272,1293.558,1334.433,1804.125,1163.551,1260.133,1840.328,1166.677,1403.463,898.621,1007.695,322.237,1352.115,987.565,1163.667,1446.875,1170.377,1276.439,1498.541,309.67,1283.752,300.676,1094.833,1361.674,206.673,1149.733,1619.349,1340.177,1008.373,1012.096,983.865,791.082,1943.543,1054.662,1662.103,1142.214,1533.228,1731.082,1552.882,1082.531,935.936000000001,1242.468,1264.677,1351.327,1060.961,1109.873,992.809,989.703999999999,1043.032,1327.092,1366.533,1210.348,1383.662,994.477000000001,1632.476,1121.668,1266.909,1400.907,1219.942,1188.355
Pentose phosphate pathway,2652.851,2858.425,2969.633,3013.917,2751.753,2626.109,3542.436,2638.75,2934.678,3125.663,3057.093,2819.532,2985.071,1023.813,2567.498,3196.764,2694.11,3085.233,2157.352,2225.569,2654.496,2767.444,2468.695,2758.784,2705.862,2917.762,2924.687,2816.618,2536.728,3065.507,2850.811,2771.387,2564.266,3494.457,2310.561,1182.467,2432.384,2451.831,4025.159,3127.535,2807.238,2745.89,2956.009,3435.383,2875.123,3194.098,2624.828,3366.456,4862.628,2645.488,3428.978,3268.028,2410.769,2794.918,2628.141,3620.15,3260.145,3080.948,3101.185,3212.479,2560.792,3132.276,3704.393,2843.355,3356.532,3000.949,3099.722,3338.45700000001,3319.615,2948.448,2802.705,2771.382,2284.44,3012.014,2436.651,3883.719,3058.219,2944.225,3111.042,2284.183,2769.187,3741.881,2988.846,2596.977
Peptidoglycan biosynthesis,2359.532,2313.432,2016.103,2289.316,1876.152,2236.293,2295.886,2154.872,2264.092,2233.553,2299.404,1455.643,2074.58,1029.982,2292.88,2688.618,1881.242,2425.251,1627.769,1196.98,2431.347,2020.253,2230.314,2151.714,1955.385,1965.146,1941.672,1768.244,2149.071,2459.581,1789.426,2240.115,2075.138,2011.183,1795.987,988.988000000001,2028.112,2226.456,2315.349,2554.341,2342.579,2432.922,1762.583,2555.073,2097.356,2362.207,2216.833,2079.357,2862.216,2113.955,1761.177,2850.508,2027.791,2879.796,2472.697,2672.522,2070.836,2348.583,1853.776,1990.42,1827.611,1939.325,2284.6,2547.707,2082.184,1961.21,2683.115,2213.408,2687.961,2539.733,2552.53,2580.902,2073.842,2344.184,1960.075,2416.576,2434.419,2415.162,1957.784,2309.878,1970.721,2400.517,2587.286,2344.559
Peroxisome,272.129,307.756,455.051,408.939,477.646,305.43,380.803,214.311,324.101,307.346,368.344,553.966,217.55,81.41,201.689,161.818,194.158,334.878,211.961,146.959,178.771,267.219,240.424,252.097,352.972,417.054,412.036,473.924,336.679,448.269,465.845,334.529,270.46,282.103,304.507,90.76,297.265,281.634,248.864,377.061,370.686,363.197,212.281,89.137,289.958,53.711,284.409,536.683,154.041,303.25,564.476,359.128,199.645,236.354,237.148,228.727,412.985,234.847,544.741,203.47,150.793,523.84,459.036,361.288,185.335,332.081,284.456,392.441,269.326,252.588,248.03,257.193,264.561,362.185,290.071,389.902,256.613,280.551,339.488,320.498,263.374,155.853,276.716,259.129
Pertussis,79.427,122.305,141.284,249.011,499.891,137.992,52.581,118.516,82.798,92.272,121.465,190.692,34.836,6.302,8.525,8.415,6.182,79.351,929.247,175.435,144.315,63.661,60.385,24.232,229.025,250.269,178.799,373.78,208.697,304.067,546.091,191.582,1156.142,169.795,109.757,65.886,1280.88,230.461,114.25,178.079,223.562,123.846,233.685,26.455,81,4.697,100.707,362.68,17.915,150.894,364.899,124.704,46.027,407.897,54.079,35.735,345.116,149.599,417.717,74.358,16.091,305.867,138.813,153.738,22.222,152.349,119.108,108.07,47.929,99.993,120.063,75.637,71.982,163.232,213.728,219.116,34.728,35.249,264.496,184.013,170.601,15.941,171.747,86.667
Phagosome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.018,0,0
Phenazine biosynthesis,144.294,161.606,111.166,262.799,173.514,58.455,141.413,576.041,131.596,214.566,170.39,150.988,103.185,154.402,251.415,525.651,213.337,228.987,136.085,54.193,360.702,171.301,253.059,176.652,184.929,155.118,140.85,34.724,190.609,371.056,100.21,69.533,146.993,362.593,105.772,74.232,138.369,221.106,830.576,215.25,191.722,229.831,74.523,609.989,88.833,770.236,187.126,200.824,1255.386,240.859,363.273,416.554,100.917,476.962,196.683,719.822,145.919,323.173,211.975,169.749,83.637,89.996,119.565,80.272,425.295,259.666,162.217,149.722,167.753,113.246,486.46,535.021,89.918,263.03,229.364,379.05,424.107,261.302,287.269,217.605,85.984,72.297,378.62,95.034
Phenylalanine metabolism,517.306,559.073,336.707,426.587,718.534,369.125,428.112,466.084,490.712,669.973,458.215,205.573,592.841,113.738,595.454,502.018,444.86,288.173,639.073,280.68,484.622,450.099,352.705,415.503,365.021,402.538,500.332,363.911,556.517,413.037,471.692,522.242,782.347,451.333,525.751,262.282,766.726,537.278,631.818,503.709,527.406,545.366,488.782,621.989,427.041,625.159,581.363,454.954,859.983,490.109,546.838,508.139,404.521,506.336,555.039,343.588,411.652,541.603,784.467,309.394,533.509,449.584,196.378,535.293,485.936,488.421,498.138,444.777,568.803,341.483,364.847,410.938,366.216,562.882,409.94,482.723,409.386,489.91,716.028,456.085,589.84,296.976,635.309,403.212
"Phenylalanine, tyrosine and tryptophan biosynthesis",1573.504,1550.411,1334.026,1890.971,1642.905,1188.33,1689.464,1942.258,1597.662,1653.321,1761.223,1167.689,1188.597,792.7,1630.585,2146.937,1629.643,1500.349,1377.59,338.268,1884.409,1656.067,1809.533,1721.506,1516.54,1663.807,1623.706,1157.802,1631.867,1953.587,1194.311,1508.205,1772.713,1687.748,1328.27,638.56,1714.709,1723.341,2132.906,1895.161,1581.853,1693.71,1529.529,3070.155,1460.687,2628.842,1795.934,1521.903,4167.906,1826.416,1617.872,2450.961,1346.991,2322.71,2005.853,2532.969,1805.383,2185.825,1775.982,1707.419,1084.725,1585.421,1579.088,1631.799,2173.995,1908.684,1791.009,1533.418,1692.727,1350.371,2217.58,2205.015,1307.712,1911.701,1522.726,1774.234,1950.049,2094.636,2007.707,1788.188,1178.242,1447.175,2234.39,2263.46
Phenylpropanoid biosynthesis,31.51,22.649,13.438,19.374,63.095,23.927,5.851,28.625,19.281,8.136,70.818,22.671,5.849,6.905,9.509,24.753,29.508,12.144,180.801,65.716,37.326,42.847,53.915,31.624,20.549,30.888,22.306,53.669,70.871,19.594,103.693,7.613,211.707,111.585,31.885,6.121,228.409,38.296,31.928,44.52,15.133,29.16,42.617,50.201,45.736,1.677,34.386,39.563,0.814,30.571,3.63,46.338,17.257,52.472,15.617,94.832,26.654,38.209,162.483,38.329,2.441,42.045,58.526,17.218,26.181,27.006,29.748,138.965,85.354,37.736,69.994,15.697,14.578,29.896,22.107,27.454,10.694,49.875,175.669,39.167,82.943,30.105,101.342,10.567
Phosphatidylinositol signaling system,130.504,123.745,156.345,173.196,217.224,92.367,101.765,83.181,98.341,58.928,116.07,131.449,125.485,15.517,95.68,53.525,71.192,165.835,75.235,5.33,115.822,108.55,144.108,129.391,110.233,73.923,117.339,122.366,109.494,174.905,119.012,108.226,79.259,36.311,122.86,34.592,54.477,106.136,84.375,112.077,106.406,106.493,143.589,18.915,155.404,7.27,93.798,100.532,5.733,97.967,237.313,121.663,110.193,84.372,86.574,47.378,96.965,98.259,144.606,80.775,94.31,72.31,89.374,105.594,84.411,155.797,115.927,105.276,86.345,109.177,51.54,129.711,83.048,74.397,109.514,122.349,219.356,77.543,125.198,67.441,63.116,133.42,74.575,60.363
Phosphonate and phosphinate metabolism,34.718,45.5,67.562,90.038,182.962,55.191,34.306,28.511,39.557,20.713,66.57,58.451,23.566,1.509,14.247,5.297,7.852,27.237,14.291,25.392,20.248,12.903,38.736,15.408,116.015,121.834,43.884,86.67,39.652,141.076,173.609,53.714,36.391,7.631,38.243,13.214,45.324,39.555,51.383,92.708,58.529,49.075,0,7.961,51.857,1.042,50.188,210.818,0.692,34.766,230.612,116.627,9.082,25.976,15.903,37.911,90.417,41.594,59.153,45.138,18.247,128.935,22.072,40.305,14.599,46.538,59.948,30.543,28.678,25.31,31.079,41.199,27.231,60.894,117.16,142.344,13.88,20.42,8.146,11.212,24.131,46.986,20.629,18.278
Phosphotransferase system (PTS),2000.284,2603.013,1926.299,1700.659,1725.701,1923.396,2691.091,1489.431,1809.925,2536.043,1714.819,2207.031,3292.832,851.112,3024.487,2191.442,2098.312,3185.936,1869.048,1457.992,2001.279,1893.452,1544.997,2214.252,1167.58,1341.922,1362.357,1510.112,1819.373,1273.753,1996.877,1869.781,2855.427,2517.947,1265.767,1221.457,2978.866,1526.715,902.815,1589.536,1885.458,1810.107,2586.311,650.754,2082.239,2731.107,2040.138,1505.169,929.79,1853.756,1209.119,2207.123,1291.349,2400.935,1303.263,2134.646,1751.733,1531.952,2653.132,1837.192,2776.048,3533.343,5084.808,1526.536,1722.291,1902.714,3154.809,3846.361,3667.392,1526.098,1594.604,1689.696,1452.355,1747.186,1234.734,2422.292,1954.037,2088.585,2530.036,1513.174,3217.132,2578.54,2165.647,3610.052
Photosynthesis,1356.01,1494.074,1335.124,1344.394,1167.716,1048.082,2260.925,2261.33,1316.023,886.793,1307.411,1230.977,1347.991,336.632,2099.028,1981.336,2251.677,1653.407,783.627,19.361,1273.625,1250.95,1070.193,1723.776,1348.442,1453.297,1184.143,641.743,1280.967,1426.547,799.174,1084.08,758.488,833.718,1099.82,315,642.851,1538.53,633.919,1982.819,1409.705,1115.001,1065.346,4747.107,1392.922,3408.962,1444.763,1460.668,5092.61,1232.128,1079.109,1437.461,1213.405,1254.208,1626.64,2120.152,1131.22,2203.689,1182.341,910.146,1084.598,1278.909,1397.997,1086.668,2458.891,1845.636,1303.599,832.071,1198.29,1140.572,1346.053,1603.327,962.753,1454.243,1307.718,1174.209,2180.181,2151.929,1462.969,1019.229,1415.537,1681.76,1520.397,1130.458
Phototransduction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phototransduction - fly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pinene, camphor and geraniol degradation",0.213,3.762,0.996,3.695,22.962,5.271,0.595,6.644,0.161,1.765,1.919,12.941,0,0.493,0.646,0.522,0.236,3.569,61.855,24.517,9.62,0.379,0.321,0.339,1.912,0.877,0.421,24.252,17.173,0.375,43.605,1.07,101.889,15.129,0.133,2.493,96.42,12.102,3.69,0.545,6.09,0.537,22.748,0.961,2.725,0.397,0,0.193,0,6.728,4.101,0.078,4.14,23.166,4.295,3.022,12.394,7.529,42.381,8.211,0.244,19.205,14.002,3.745,1.842,6.17,1.571,5.225,0.168,4.261,7.46,3.696,0.328,5.005,5.915,3.456,0.523,1.509,44.021,10.469,19.273,0.271,15.362,2.515
