ID,CON1,CON2,CON3,CON4,CON5,CON6,CON7,CON8,CON9,CON10,CON11,CON12,CON13,CON14,CON15,CON16,CON17,CON18,CON19,CON20,CON21,CON22,CON23,CON24,CON25,CON26,CON27,CON28,CON29,CON30,CON31,CON32,CON33,CON34,CON35,CON36,CON37,CON38,CON39,CON40,CON41,CON42,CON43,CON44,CON45,CON46,CON47,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MI9,MI10,MI11,MI12,MI13,MI14,MI15,MI16,MI17,MI18,MI19,MI20,MI21,MI22,MI23,MI24,MI25,MI26,MI27,MI28,MI29,MI31,MI32,MI33,MI34,MI35,MI36,MI37,MI38
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_dentocariosa,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,0,0,0,2088,0,0,0,0,0,478,0,0,0,425,22500,1431,0,0,0,660,0,0,0,0,0,781,31,320,0,0,4985,0,0,0,0,0,0,0,1549,710,1495,0,0,0,0,0,0,5995,0,1883,627,1725,0,84,57,0,518,0,0,0,0,28,29,1419,1255,0,0,4898
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa,0,0,0,9804,571,0,0,0,2015,5495,0,0,0,3409,516,0,0,0,30,2744,136,0,0,7937,481,2041,0,40020,0,46214,21364,40697,0,28,4767,13125,0,0,29,2199,0,7098,393,5176,463,0,7533,0,430,115,2354,0,0,0,2470,39449,0,0,0,0,1172,10488,3187,11572,0,0,326,10128,0,159,9177,7756,0,0,29,0,22196,11489,0,5184,337,1051,458,515
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acidifaciens,1181,0,0,0,0,0,930,0,0,0,0,0,0,0,0,0,0,0,0,0,704,126,0,0,0,5495,0,0,0,0,0,0,25859,0,0,0,0,0,0,0,0,0,16864,0,2338,0,427,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,2581,0,0,0,4134,0,0,0,0,0,0,0,0,0,0,509,0,0,0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Pseudopropionibacterium|s__Pseudopropionibacterium_propionicum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,396,2566,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_deltae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_minutum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_parvulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,2342,0,0,0,0,0,0,0,0,15721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_rimae,0,0,0,0,0,0,0,0,3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,0,0,0,0,0,0,0,0,4497,0,47,0,0,0,0,0,0,0,0,0,0,0,783,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Atopobium|s__Atopobium_vaginae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_profusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,877,0,0,0,901,0,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,3422,0,0,0,0,0,0,0,0,0,139,0,0,1142,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_scatoligenes,0,0,0,0,0,0,0,0,0,0,0,0,7926,0,0,0,0,0,787,0,0,0,0,0,0,0,289,0,71936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3865,0,0,0,0,0,826,0,0,0,38003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Olsenella|s__Olsenella_uli,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,36715,0,0,0,0,0,0,2587,0,65588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens,306231,2551591,382393,623527,1690216,0,68631,342362,214965,396966,717765,80180,1726168,0,68625,4941616,1107714,1185581,0,0,638857,843432,573479,1688347,0,0,655494,2064834,0,304784,515397,0,67567,0,0,896594,492106,1137094,0,2344807,363044,1057138,1663210,1329890,0,1542500,373474,0,1284971,925980,120168,502968,1483227,0,468736,602504,0,384568,1228031,211716,0,100694,2850074,0,553179,0,1378521,1037452,3178092,9977249,4854579,4368631,5919799,777314,0,1795953,549659,284581,1764868,415532,1179936,83904,99158,2913208
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis,0,0,0,0,436,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1579330,0,0,0,0,70,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,10507,0,0,0,0,4286,0,0,0,0,0,171,118,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_stercoris,47,700,102,565,1165,0,0,0,0,343,157,1008,548,0,0,2026,199,717,0,0,0,0,0,581,0,0,420,412,0,0,0,0,0,0,0,517,298,568,0,638,101,102,1146,1471,0,0,148,9513,301,356,0,240,1598,0,0,822,0,276,231266,0,0,0,3053,0,133,0,389,1303,104415,11992,2250,3551,8925,1843,0,2502,0,292,1588,1889,644,0,0,2498
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Collinsella_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Enorma|s__Enorma_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens,83699,2941,194476,150327,146638,0,0,38854,0,68188,27130,0,114068,14276,0,104548,0,106644,45113,0,42283,9101,0,1464,0,0,132551,299,144694,7967,1427,494,6303,0,0,40073,36944,25883,0,15941,72379,0,1744,50260,0,77991,11555,0,776791,88509,27127,149793,302,0,120258,0,0,14349,29688,39775,210234,0,41373,0,80078,0,7925,10604,150047,0,224242,141612,435284,2272,0,0,0,0,71208,0,64235,0,123,20177
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Asaccharobacter|s__Asaccharobacter_celatus,20493,396,50617,33304,44870,0,0,10458,0,17746,7624,0,24375,3993,0,27957,0,28995,13521,0,11065,2131,0,145,0,0,34974,0,42148,1235,0,0,1447,0,0,10741,10055,5954,0,4065,17924,0,90,13936,0,20230,3618,0,159900,24208,5978,39868,0,0,55315,0,0,3522,8523,12341,53903,0,11765,0,23052,0,2291,3029,34039,0,54724,40422,100367,85,0,0,0,0,20365,0,16364,0,0,4931
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta,6399,0,127912,474156,3829,0,20552,4772,11761,5443,33266,0,81996,146941,129066,51948,82713,27472,80298,458553,1559,68083,134438,0,0,192545,46998,2472,59741,80447,10774,60076,0,57393,98070,2664,24785,61228,92589,19755,60778,73704,0,31084,581654,21220,1206,280727,129419,15456,18174,5393,1784,132268,5751,192854,0,3973,0,6965,123515,0,57873,0,21933,650654,143105,2663,76641,171069,43847,156078,166990,260,232272,89455,65337,33854,8425,26583,11851,17635,143954,42203
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris,0,0,135,29,200,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,725,0,0,54,0,0,132,0,0,0,0,0,187,0,0,0,0,0,0,0,141,0,166,356,460,0,0,0,0,0,55,0,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae,7055,12096,17135,33507,14965,0,104,49252,0,8765,19501,0,29863,3253,15677,31368,15615,749,7181,11991,11425,12988,10366,6720,0,4947,46583,0,24576,1977,1088,5898,2130,1731,1992,3953,14174,13165,13129,1838,13404,1822,3731,8153,13648,15924,9710,70969,122073,38382,1426,10014,0,5103,9505,36617,0,24921,898,6860,96022,6907,8600,53515,945,18060,21730,43986,40675,24274,55043,52024,210735,3721,14746,19694,1128,1082,10887,203,339,68,8832,5301
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_exigua,0,0,0,0,0,0,0,0,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24069,0,0,0,0,0,0,446,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Slackia|s__Slackia_isoflavoniconvertens,0,0,0,0,0,0,0,0,0,0,161913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,0,0,0,0,25832,0,0,182912,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,53573,30550,112391,171519,321057,0,0,653347,1653,295548,0,0,226358,0,385433,53049,0,128212,0,68006,72053,179340,0,124151,0,0,43445,2235,107311,234108,2056,0,172812,0,1238,52537,0,1946796,578606,27069,34625,1136,104681,0,0,0,62620,263208,510135,55079,1095513,108097,1174304,197786,98789,415516,0,151017,167841,129785,134867,0,15009,0,554305,0,0,125654,105385,0,0,0,443,57319,0,0,11172,471124,219096,0,109072,0,39738,1243048
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,571,29558,49850,514492,46543,0,0,2274,0,0,0,0,215988,0,42859,1544,0,99887,0,6399,0,33409,681,0,0,0,53194,0,5563,2822,0,0,0,0,0,0,0,0,1282,0,0,0,0,0,0,0,5534,27388,178877,82054,36789,35859,22638,0,628408,3038,0,53656,691,0,26256,0,0,94206,49123,0,0,285,386,0,5690,1083,0,12728,0,0,6217,0,20737,0,116301,0,11721,141640
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0,1687,0,47090,0,0,0,0,0,0,0,0,23194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8810,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382,0,0,0,0,0,0,0,0,0,0,0,0,25916,0,2182,0,2609,0,0,0,0,0,22352,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprocola,215895,18588,0,97580,0,0,0,30801,0,1184709,0,0,0,3050240,0,0,0,920,0,0,0,0,0,0,0,0,11109,72591,397428,0,16737,545314,73658,0,0,0,0,6621,0,0,86366,3825,0,0,0,0,43465,0,0,0,0,0,3010397,0,0,124658,0,0,0,0,173104,0,95509,0,0,0,0,0,0,0,0,0,0,224567,0,22358,0,0,0,0,381032,1964377,206038,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_coprophilus,20801,0,0,0,0,0,0,1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2991,75942,0,0,0,0,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,5239,0,0,0,0,0,0,0,0,23665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_dorei,66344,82701,723884,0,0,0,0,0,0,2470,3176519,0,4228,2363390,0,49127,86602,5115,14161,695072,0,1615267,496603,0,0,0,0,0,0,147,0,0,547294,0,0,73908,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,1410086,0,0,0,77373,251980,0,437416,63735,1835482,1030,0,0,785002,0,0,0,0,0,0,0,0,0,729281,1907925,0,3329794,6447677,0,0,367959,1182357,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_eggerthii,19507,62875,0,0,73385,0,0,26586,0,171269,0,0,237286,0,0,0,0,12651,0,0,88217,0,0,8927,0,0,153230,0,18802,0,0,0,85509,0,0,0,1021807,0,88166,0,0,0,0,0,0,0,0,0,220258,0,160639,92706,51157,0,1038108,0,0,0,0,313376,0,0,0,0,15562,0,0,38454,10316,0,19331,29379,0,0,0,0,8061,0,0,0,1086106,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,0,0,0,0,0,0,0,0,0,0,0,0,22718,0,0,0,0,0,0,0,0,0,0,0,0,0,41008,0,0,0,0,0,0,0,0,33417,0,0,0,0,0,0,3848,0,0,0,0,0,0,0,0,33981,0,0,0,0,0,0,0,0,231156,0,0,0,8114,0,0,0,0,0,0,0,0,0,0,0,468277,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis_CAG_32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35180,0,0,0,0,0,0,0,0,9740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384970,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii,15070,0,0,0,17206,0,0,0,0,12702,0,0,0,0,0,0,0,0,0,0,983,0,0,0,0,0,857,0,0,0,1382,42215,2907,100392,42153,0,0,2456980,0,0,4779,0,22602,0,0,51546,117218,0,991959,0,0,81679,0,535095,396810,2909,0,72181,0,39053,0,0,66967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27300,0,0,0,0,0,88842
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0,2644194,21072,46755,0,0,0,0,0,11920,3851,0,0,49722,0,0,37308,35905,94613,0,0,0,102446,0,159489,12595,0,0,0,1638,0,0,0,17511,0,0,25684,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,107751,0,0,0,0,0,0,0,0,0,8918,2534630,4115,0,0,0,0,0,0,0,0,42780,284756,12956,0,641823,7888,0,315314,2098361,26494,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1494,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,3813,0,62616,0,0,0,0,0,0,13844,0,0,255491,0,114280,0,0,1148,0,0,122185,0,0,0,0,0,1696,0,0,3289,0,0,908,0,0,0,133335,0,12840,0,0,0,5476,0,0,683,0,0,44080,0,1396,683,0,0,370080,0,0,0,0,170580,14824,0,0,0,0,0,0,15156,0,0,0,0,77776,889020,0,0,0,188216,40755,0,3312,205957,11297,458919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,0,0,0,0,0,0,0,0,0,0,0,0,31457,0,0,2822,0,3008,0,34233,18209,111255,0,0,0,0,0,0,0,0,2536,22471,8505,0,30987,59462,0,125844,6475,0,9254,0,0,0,43231,24223,0,0,314813,0,0,81844,0,1314637,52256,0,0,77803,26698,26408,0,0,16910,0,0,0,0,26782,5994,0,0,0,0,0,0,0,62499,0,0,0,40021,0,0,190027
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,0,0,1730,1074,0,0,0,0,0,0,0,0,824,5050,3871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,0,0,0,3674,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7155
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,60210,104516,723240,125509,44817,0,0,0,0,20787,504373,0,3362,11000689,0,25738,0,8075,3369,1138191,36977,1125833,51628,12740,56064,0,18290,0,141471,160732,1583,36936,27297,0,31254,1692,48040,68698,236567,114097,0,0,28920,0,225694,18930,51158,223962,210868,284123,580502,98550,429981,1100879,34368,74364,0,106611,13698,87654,36548,0,3194,317551,22637,0,0,116252,94421,0,45170,13680,27068,6804,351484,125781,1750777,166737,312816,0,8222,2302530,172672,407396
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,49895,14337,0,166128,852368,0,0,19532,0,121539,0,0,0,0,0,4503,0,32275,0,0,45755,1515101,0,0,0,0,39557,1191,1432041,0,0,0,70401,0,2057178,0,0,18260,0,259536,405724,17006,39978,0,0,166445,225480,0,0,0,0,348980,0,684035,0,0,0,2010124,0,0,0,0,146133,0,270662,0,0,159966,217150,0,475,57312,0,0,492658,35751,0,0,418862,0,0,0,1658739,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,0,70648,0,0,170515,0,0,0,0,0,0,0,80684,0,0,0,0,0,0,193272,1754,4479,0,0,0,0,12196,0,53591,75220,0,0,17296,0,0,0,80262,7235,14652,0,0,0,0,0,0,0,54454,0,0,218063,67542,0,37556,0,0,143101,0,0,0,176835,49676,0,0,0,3426,0,876,19954,0,0,0,0,0,35096,0,0,0,174470,47747,0,135874,1074591,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_43_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28714,0,0,0,0,0,0,0,0,0,0,0,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_598,38147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_633,578322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OM05_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,77837,60532,1748668,693270,329643,0,0,36853,23909,522450,4994670,0,0,0,0,0,56572,7860,0,2666099,40570,0,0,7199,0,0,592895,1815,190098,1375218,539,526130,0,0,173954,5215,0,13232,1528632,32141,20593,0,30600,0,38094,116264,25147,3462478,5026474,0,626939,455777,2966414,2611415,1131547,40167,0,876576,104937,441390,748936,0,47225,0,21292,0,38819,0,0,0,0,0,40215,11441,0,25767,560136,374838,0,0,0,0,0,262259
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,37929,456736,302834,613358,310836,0,0,36045,0,36007,331153,0,5757,0,555249,28883,0,24125,17610,826741,42793,208384,298298,3777,0,0,52126,0,52144,237090,0,32459,72262,17707,5258,2632,48291,138761,809332,1621,96371,0,30057,0,4982,67344,65103,108722,97462,103156,248206,903,157882,290009,74410,62735,0,81387,84893,91162,109073,0,44702,3087331,3810,1360016,0,1332669,30639,0,7982,26683,172,125050,0,61938,15122,1786365,123064,138563,69933,926703,487156,912736
